language,real_value,language_family,simulated_mean,simulated_sd,zscore
Nguna,1.40352,Austronesian,0.32429421,0.10689534385703717,10.09609727663505
Nhanta,1.52193,Pama-Nyungan,0.31875947,0.09110521910498469,13.206384242526566
Nimboran,0.75498,Other,0.25552571,0.08452092160337928,5.909238571057311
Ninam,0.13983,Other,0.0693792,0.03644976776785183,1.932818898839092
Niuafo'ou,0,Austronesian,0,0,NA
Niue,0,Austronesian,0.05541818,0.03217242310576087,-1.722536714683349
Nivacle,0.62925,Other,0.09585358000000001,0.05048774374094817,10.564869421316363
Nogai,0.9183,Turkic,0.24971021,0.04645690200389712,14.391613757282268
NorthMuyu,0,Other,0,0,NA
North_Ambrym,1.05885,Austronesian,0.39394352,0.14050342359334542,4.732315149304958
North_Azerbaijani,0.91829,Turkic,0.30918353,0.042060243579050145,14.481762780455957
"North_Efate_(Nguna,_Nakanamanga)",0,Austronesian,0,0,NA
North_Marquesan,0.17208,Austronesian,0.36915862,0.11814294929518124,-1.6681369576071547
North_Northern_Paiute,0,Uto-Aztecan,0,0,NA
North_Tanna,0.94566,Austronesian,0.26008897,0.10965499288908191,6.2520730879392605
Northeastern_Maidu,1.12581,Other,0.31525596,0.09116411069580703,8.891152821142809
Northern_Embera,0.9183,Other,0.19361273,0.04921465199122836,14.725030873512274
Northern_Gondi,0,Dravidian,0,0,NA
Northern_Haida,0,Other,0,0,NA
Northern_Kurdish,2.25163,Indo-European,0.81390962,0.12211433120539678,11.77355979276297
Northern_Paiute,0,Uto-Aztecan,0,0,NA
Northern_Pomo,1.49491,Other,0.88062993,0.14560786812172635,4.2187285475979195
Northern_Tepehuan,0,Uto-Aztecan,0,0,NA
Northwestern_Maidu,1.23639,Other,0.45592485,0.1263252460538592,6.178219907580835
Norwegian_Bokmål,0.9183,Indo-European,0.14483421,0.07311378567432773,10.57893231579151
Numbami,1.49705,Austronesian,0.84933349,0.10970282765323332,5.904282723207541
Nunamiut,0.9183,Other,0.19368153,0.07278418745237321,9.955712845927676
Nungon,0,Other,0,0,NA
Nuu_Chah_Nulth,0,Other,0,0,NA
Nyamal,0.99679,Pama-Nyungan,0.30607893,0.11647951185782733,5.9298932403070905
Nyangumarta,1,Pama-Nyungan,0.21918561,0.08983127093203772,8.69201094339107
Nyawaygi,0,Pama-Nyungan,0,0,NA
Nyulnyul,0.79186,Other,0.13365915,0.04753788883251077,13.845815751705446
Olal,1.34646,Austronesian,0.31574387,0.13866875111234744,7.432937282062406
Old_Church_Slavonic,0,Indo-European,0,0,NA
Old_English_ca_450_1100_,1.45656,Indo-European,0.39433703,0.11842895468840248,8.969284351067751
Old_High_German_ca_750_1050_,0,Indo-European,0,0,NA
Old_Irish,1.25163,Indo-European,0.29020281,0.14768798827760293,6.509853653046215
Old_Norse,1.5,Indo-European,0.38413646,0.14442189861675572,7.726415112164563
Old_Prussian,0,Indo-European,0,0,NA
Old_Rapa_(Rapa),0.69952,Austronesian,0.4935174,0.2615494564108073,0.7876238889077957
Old_Russian,1,Indo-European,0.247279,0.12111543652137725,6.214905561333153
Old_Welsh,0.72193,Indo-European,0.11047434,0.10629697842736259,5.752333406333225
Onobasulu,0.36064,Other,0.20806011,0.06811183041388794,2.240137859646907
Ontong_Java,0,Austronesian,0.034536120000000003,0.03812589343078396,-0.9058442148430949
Opata,0.91829,Uto-Aztecan,0.38740096,0.057105831915112815,9.2965818410484
Oriya,2.34964,Indo-European,1.13225392,0.10639479731043397,11.442157988684029
Ossetian,1.91829,Indo-European,0.35126125,0.10306817187080738,15.203808523587862
Ossetic,0,Indo-European,0,0,NA
Owa_(Santa_Ana),0.29583,Austronesian,0.24188408,0.10407913250395766,0.5183163877537955
Paakantyi,1,Pama-Nyungan,0.37863886,0.08206057567541541,7.571981245388143
Padoe,0,Austronesian,0,0,NA
Pagu,0.98523,Other,0.1814568,0.09326171638192438,8.618468876429388
Paici,1.08454,Austronesian,0.232413,0.06600381398571344,12.91026909724404
Paiwan,0,Austronesian,0,0,NA
Palauan,1.18989,Austronesian,0.69677432,0.14833595751141537,3.3243165600090703
Paliyan,1,Dravidian,0.37158112,0.10966596367667926,5.730300076081261
Paluai,0.93211,Austronesian,0.25316625,0.08354383930921552,8.126796130197805
Pama_(Paamanese),0.59167,Austronesian,0.6455877200000001,0.13539227607815457,-0.3982333524615267
Pampanga_(Kampampangan),0.88962,Austronesian,0.13057758,0.05311131291074155,14.291539380237891
Panare,1.02206,Cariban,0.27381874,0.09095541401781178,8.226462031754064
Pangasinan,0.62925,Austronesian,0.058771000000000004,0.047748954825073256,11.947465700347395
Panjabi,2.08496,Indo-European,0.97116075,0.10892518417374737,10.225360264008097
Paraguayan_Guaraní,1.02717,Tupian,0.62887164,0.09970795761584089,3.994649670135467
Parakanã,1,Tupian,0.61620579,0.13457426235898662,2.8519139044299653
Pashto,1.4183,Indo-European,0.52836238,0.10848869212528399,8.20304496778604
Patani,0.84535,Austronesian,0.26060318,0.07113801781654074,8.219891950152666
Pauserna,0.67347,Tupian,0.55928143,0.14448953680769414,0.790289542916712
Payungu,1,Pama-Nyungan,0.2242283,0.08785656059822823,8.829980307875205
Páez,0,Other,0,0,NA
Pemon,0.91829,Cariban,0.42532107,0.025899291272997095,19.034070268709446
Pendau,0.88962,Austronesian,0.19627319,0.05581960729243965,12.421205444308253
Penrhyn_(Tongareva),0,Austronesian,0,0,NA
Petapa_Taje,0.01012,Austronesian,0.0667552,0.09840573092782473,-0.575527456236658
Pilagá,0.31669,Other,0.0949855,0.033711170905113844,6.576588532745636
PintupiLuritja,1,Pama-Nyungan,0.22724397,0.08859929596099443,8.72192066108746
Pirriya,0,Pama-Nyungan,0,0,NA
Pitjantjatjara,0.61749,Pama-Nyungan,0.42963627,0.12356100194312236,1.5203318769337342
Pitta_Pitta,0.9183,Pama-Nyungan,0.23967826,0.0776281685557873,8.741952214321662
Pohnpeian,0.56863,Austronesian,0.23718646,0.1079346590187132,3.070779516175021
Pohnpeian,0.77995,Austronesian,0.37006591,0.22661716265583698,1.8087071834999988
Polish,2.25163,Indo-European,0.8112976199999999,0.12222148123554637,11.784609100131737
Port_Sandwich,1.02717,Austronesian,0.57954435,0.17648786427177568,2.5362970527576674
Portuguese,0,Indo-European,0.02304119,0.03485230057168449,-0.6611095859399209
Prakaa,0,Sino-Tibetan,0,0,NA
Proto-Oceanic,0,Austronesian,0,0,NA
Proto_Sogeram,1.18973,Nuclear Trans New Guinea,0.25849253,0.09323911506378092,9.987626645351362
Proto_Tupi_Guarani,0,Tupian,0,0,NA
Puinave,0,Other,0,0,NA
Pukapuka,0,Austronesian,0.04103616,0.025242389976111734,-1.6256844157322181
Puluwatese_(Puluwat),0.81388,Austronesian,0.20396641,0.06590666452218881,9.254202051063597
Pumé,0.54085,Other,0.23302039,0.03705136055081604,8.308186404593995
Puyuma,0,Austronesian,0,0,NA
Qawasquar,1,Other,0.18628269,0.078974997028297,10.303480096472084
Quechan,1.57662,Other,0.63460643,0.14884285909528464,6.328913430754186
Rade_(Rhade),0,Austronesian,0,0,NA
Raga_(Hano),1.43185,Austronesian,0.52962043,0.11972758408364217,7.5356867584474
Raga_(Hano_Thomas_Ennever),1.10331,Austronesian,0.30526399,0.09684529863264993,8.240420766599307
Rahambuu,0,Austronesian,0,0,NA
Rakahanga-Manihiki,0,Austronesian,0,0,NA
Rapanui_(Easter_Island),0.59167,Austronesian,0.6487362,0.1386421441470583,-0.4116078869890356
Raroians,0.15564,Austronesian,0.12984542,0.06907085832167494,0.3734509839137975
Rarotongan_(Cook_Islands_Maori),0.22282,Austronesian,0.1445778,0.10424028784097428,0.7505946272842592
Ratagnon,0.90603,Austronesian,0.14021930999999999,0.05214775012660822,14.685402306728621
Rejang_(Rejangese),1.00624,Austronesian,0.27522688,0.09232143764215282,7.918129728801239
Rennell_Islanders,0.31682,Austronesian,0.24876504,0.08837715057265505,0.7700515298244637
Ritharrngu,1.5087,Pama-Nyungan,0.31526775,0.10289057052393208,11.599043954396294
Riuk_Bekati'_(Dayak),0.12809,Austronesian,0.49066012000000003,0.2570556987386968,-1.4104729900135808
Romanian,0.9183,Indo-European,0.23958633,0.0705875658702479,9.615201510809886
Rotinese_Termanu_,1.75591,Austronesian,1.15471781,0.12289348302605055,4.891977794075227
Rotokas,0.93211,Other,0.25612863,0.08355715331851483,8.090047867274746
Rotumans,0.30875,Austronesian,0.17927962,0.05548385505376521,2.3334784483619613
Routa,0,Austronesian,0,0,NA
Roviana,0.88654,Austronesian,0.13431003,0.05325647044203214,14.1246681155631
Russian,0.88654,Indo-European,0.1545547,0.0762886668503245,9.59494155843787
Russian,0.9183,Indo-European,0.1466027,0.0736689577043088,10.475203179844426
Rutul,0.91829,Nakh-Daghestanian,0.30685181,0.04112615448843846,14.867380566103984
Sa,0,Austronesian,0,0,NA
Sa_a,1,Austronesian,0.06365938,0.06535670751217837,14.326618577374404
Saaroa,0.88654,Austronesian,0.19513342,0.048900039803627934,14.139182356017304
Samoan,0.00343,Austronesian,0.11509152,0.1151260641841983,-0.969906517618329
Samoan,0.16097,Austronesian,0.23062027,0.09542224192546087,-0.7299165120686153
Sanapana,0.72193,Other,0.10382407,0.046882862450224036,13.18404844960669
Sangtam_Naga,0,Sino-Tibetan,0,0,NA
Sanskrit,2.10393,Indo-European,0.86551619,0.11752929080693664,10.537065283873117
Sarangani_Blaan,0,Austronesian,0,0,NA
Sardinian,0.9183,Indo-European,0.1444952,0.07367537710355714,10.502895681312227
Satawalese,0.12809,Austronesian,0.50294595,0.26021782451610304,-1.440546783054067
Sateré_Mawé,1,Tupian,0.59793673,0.1813681277981004,2.216835311039755
Saterfriesisch,0.9183,Indo-European,0.14526191,0.07175243900492202,10.773683803932737
Savosavo,0.00119,Other,0.06132887,0.04421616675182648,-1.3601104396394965
Sawai,0.91398,Austronesian,0.3273762,0.07424072368729721,7.901375025259479
Sawi,0,Other,0,0,NA
Seke_(Ske),0.05769,Austronesian,0.13416464,0.04515102219302986,-1.6937521297536802
Selk_nam,0.54085,Other,0.2331544,0.03796776195389699,8.104127927625145
Selkup,0,Uralic,0,0,NA
Senbarei,1.01947,Austronesian,0.28207173,0.10599971854603642,6.956605924191609
Serbocroation,1.45915,Indo-European,0.34621771,0.10266922817704616,10.839979122866524
Serbs,0.9183,Indo-European,0.20300958,0.08023780031520694,8.914631472822613
Seri,0.72193,Other,0.1772565,0.04072298989091611,13.375086197231743
Serrano,1.62993,Uto-Aztecan,1.22635184,0.11934971532501686,3.3814756817891314
Setaman_Baktamin,0,Other,0,0,NA
Shasta,0.95854,Other,0.36378419,0.10454004132859755,5.689263199452179
Sherpa,0,Sino-Tibetan,0,0,NA
Shipibo,1.18872,Pano-Tacanan,0.48028363,0.09762606328719833,7.256631540246661
Shoshoni,0,Uto-Aztecan,0,0,NA
Sie_(Sye),1.52623,Austronesian,0.61719892,0.12262978840737856,7.41280802817812
Sika,0,Austronesian,0,0,NA
Sikaiana,2.4e-4,Austronesian,0.02779542,0.02817979454936541,-0.9778431830554468
Sindhi,2.25163,Indo-European,1.06336356,0.10980686998554517,10.821421648357902
Sinhala,1,Indo-European,0.4861124,0.12055438429278387,4.262703534298256
Sion,0.84535,Other,0.19669272000000002,0.07505329166926653,8.64262266948137
Sirionó,1.21839,Tupian,0.27842803,0.07616552637398974,12.341042132165896
Siwai_Motuna,0.23646,Other,0.18098048,0.04013030564300004,1.3824843621562932
Slovakian,0.9183,Indo-European,0.19966465,0.07657365665796215,9.384890070092743
Slovenian,0.9183,Indo-European,0.14421979000000001,0.07245447043172314,10.683677699769374
Sonsorol,1.08924,Austronesian,0.23233517,0.1051205573993929,8.151638948643445
Sougb,0,Other,0,0,NA
South_Marquesan,0,Austronesian,0,0,NA
South_Tuvaluan_(Vaitupu),0.05259,Austronesian,0.09368865,0.042294168772889836,-0.9717332481621875
Southeast_Ambrym,0.93331,Austronesian,0.20517106,0.08737088612357333,8.333885259789561
Southeast_Babar,0,Austronesian,0,0,NA
Southeastern_Tepehuano,0.55678,Uto-Aztecan,0.25618757,0.06132506628573711,4.901624216750523
Southern_Coastal_Tsimshian,0,Other,0,0,NA
Southern_Paiute,0.94566,Uto-Aztecan,0.50674386,0.1298382427892144,3.3804842900759007
Southern_Tepehuan,0,Uto-Aztecan,0,0,NA
Southern_Ute,0,Uto-Aztecan,0,0,NA
Southwest_Tanna,0.99679,Austronesian,0.19738781,0.119462687626886,6.691647458131423
Standard_Catalan,0.9183,Indo-European,0.14668132,0.07562898849090709,10.202684121483022
Standard_French,0.88654,Indo-European,0.24256883,0.07804806611669284,8.250956135635347
Standard_German,0.9183,Indo-European,0.1427398,0.07171868823397429,10.81392059862864
Standard_Spanish,0.9183,Indo-European,0.23726592,0.06897474780518148,9.873672636304148
Suki,0,Other,0,0,NA
Sula_Fagudu,0.12582,Austronesian,0.11134983,0.06610468527333131,0.2188977973371837
Sula_Mangoli,0.72193,Austronesian,0.33123119,0.06474457181465766,6.034464342716509
Sundanese,1.58219,Austronesian,0.40204197,0.09815783428973743,12.022963205529756
Sungagage,1.10331,Austronesian,0.30442999,0.09943755200752455,8.033987099154933
Sungwadaga,0.07385,Austronesian,0.12967011,0.05366643483328863,-1.0401307665284947
Sungwadia,1.33647,Austronesian,0.54329923,0.11905155583298084,6.662414148646246
Sungwaloge_(Nalemba_Edward),0.93211,Austronesian,0.09458105,0.05773649151489853,14.506058958984044
Sungwaloge_(Nalemba_Simeone_Tari),0.93211,Austronesian,0.15341029,0.0684476213091352,11.37657810609808
Sungwaloge_(Navenvene),0.99679,Austronesian,0.16174772,0.09052623096259942,9.224312899373825
Sungwaloge_(Tauta),0.97688,Austronesian,0.20432554,0.0723917282887557,10.671860974480941
Sungwaloge_(Tawet),0.98008,Austronesian,0.20217632,0.07360935275541193,10.568000544506985
Sunwadia,0.97095,Austronesian,0.14054081000000002,0.21700618229303353,3.826661439896951
Suruí,0.25163,Tupian,0.19592648,0.04767467144414219,1.168409100947131
Suzhou,0,Sino-Tibetan,0,0,NA
Swedish,0.91829,Indo-European,0.30738527,0.04222291982188567,14.468557185932605
Tabla,0.93211,Other,0.14761382,0.0733746926803345,10.69164518913558
Tadyawan,0.88654,Austronesian,0.09396335,0.04867695765846901,16.282378524166134
Tagalog,0.67896,Austronesian,0.08377353,0.039629217157188354,15.018880328602176
Tahitians,0,Austronesian,0.04753974,0.03737407529607437,-1.2719977584299829
Taiap,0,Other,0,0,NA
Tajik,0,Indo-European,0,0,NA
Tajio,0.88654,Austronesian,0.17389364,0.05721668642761617,12.455219001567952
Takia,0.15396,Austronesian,0.10136024,0.05181832124605311,1.0150803564290771
Takuu,0.24015,Austronesian,0.06036839,0.03746229836658192,4.799001071444495
Talibabu,0,Austronesian,0.23710097,0.20777283303528066,-1.141154820561836
Talise_(Tolo),0.1495,Austronesian,0.1441238,0.07514134960712897,0.07154782324391383
Tamambo,0,Austronesian,0,0,NA
Tamil,2.33496,Dravidian,1.53816845,0.09890285458844573,8.056304879324331
Tanala,0.77095,Austronesian,0.3621447,0.11353248109582462,3.6007783504260495
Tanampedagi_Taje,0.88962,Austronesian,0.19576044,0.05458190573294267,12.712263353260383
Tangoa_(Movono),0,Austronesian,0,0,NA
Tapirapé,0,Tupian,0,0,NA
Tarahumara,1.12809,Uto-Aztecan,0.91145781,0.12204265328533638,1.7750530996201204
Tasiko,0,Austronesian,0.08089081,0.04657004238232333,-1.7369709337156165
Taumako,0.46606,Austronesian,0.19774519,0.07114028086622673,3.771629894244349
Tausug,0.88654,Austronesian,0.17033013,0.055882044251734854,12.816457944409672
Tausug_(Sulu_Moro),1.16281,Austronesian,0.2142213,0.10206937468976461,9.293568250841094
Tehuelche,0.9183,Other,0.06581202,0.05041934458745203,16.907954416610178
Teiwa,0.95528,Other,0.30447348,0.08431209173008046,7.719017600506386
Telefol,1.93002,Other,0.63243232,0.10551213954047188,12.29799419906822
Telugu,1.12581,Dravidian,0.41937185,0.10776014011161258,6.555653595738708
Tembé,0,Tupian,0,0,NA
Tenharim,1.25163,Tupian,0.32025853,0.08768430214001181,10.621872413522917
Tetum_(Tetun),1.02612,Austronesian,0.97422714,0.11794393832668301,0.43997903356649204
Tetun_Dili_(Tetum),0.12809,Austronesian,0.32559789,0.20206576789254013,-0.9774435920538305
Thao,0,Austronesian,0,0,NA
Thayore_(Kuuk_Thaayorre),1.53013,Pama-Nyungan,0.74149269,0.1439838733047411,5.47726138975893
Tialo_(Tomini),0.88654,Austronesian,0.13911612,0.057069374880884184,13.096759541523472
Tidore,0,Other,0,0,NA
Tidore_(version_1),0.25163,Other,0.17671227,0.04618576504551961,1.622095680913001
Tidore_(version_2),0.18873,Other,0.14255329,0.05786515018456085,0.7980055327380889
Tigak,0,Austronesian,0,0,NA
Tikopia,0,Austronesian,0.05059083,0.04314656641036577,-1.1725343221713647
Tikopia,0.93211,Austronesian,0.26214916,0.08942459488118502,7.491908024745887
Tirax_(Mae),0,Austronesian,0,0,NA
Tiri-Mea_(Grand_Couli),1.05885,Austronesian,0.4708527,0.14275073280030834,4.119049257859431
Tlingit,0,Other,0,0,NA
Toba,0.9183,Other,0.19652325,0.051210758366870626,14.094240605250114
Tocantins_Asurini,1.84644,Tupian,0.7081887,0.11693783901245526,9.733815073141233
Toda,0.9183,Dravidian,0.30236694000000003,0.053054940823472625,11.609344020368752
Tohono_O_odham,0,Uto-Aztecan,0,0,NA
Tok_Pisin,0.93211,Indo-European,0.09411294,0.05566401787009129,15.05455574471318
Tokelau,0.99718,Austronesian,0.40765917,0.08978990456600938,6.565558041846581
Tokelau,1.07732,Austronesian,0.26201659,0.08876924763902361,9.18452540361046
Tokharian_A,0,Indo-European,0,0,NA
Tokharian_B,0,Indo-European,0,0,NA
Tokotu'a_(Kabaena),0,Austronesian,0,0,NA
Tolaki,0.88654,Austronesian,0.06429492,0.039901233392212576,20.60700910966014
Tolowa,0,Other,0,0,NA
Tomadino,0,Austronesian,0,0,NA
Tombulu,0.88654,Austronesian,0.28267649,0.0489691868815865,12.331499631803485
Tongan,0.12581,Austronesian,0.2526027,0.0740245707936979,-1.7128461352834286
Tonsea,0.92552,Austronesian,0.24691364999999998,0.07484346401445609,9.067008842200657
Toqabaqita,0.9183,Austronesian,0.02936925,0.03965693690367528,22.415517168135512
Torete,0,Austronesian,0,0,NA
Torres_Strait_Creole_(Broken),0.5615,Indo-European,0.20763953,0.07146271012925635,4.951679965116966
Totoli,1.58219,Austronesian,0.41981623,0.08723195141021399,13.325091909658891
Touo,1.93002,Other,0.55883859,0.11459015846366837,11.965961373853437
Trumai,0,Other,0,0,NA
Tsafiki,0,Other,0,0,NA
Tubar,0,Uto-Aztecan,0,0,NA
Tubuai,0,Austronesian,0,0,NA
Tucano,2.16829,Other,1.26787512,0.10444326503799752,8.62109088290585
Tucanoan_Bará,1.11459,Other,0.56792151,0.12123960561297241,4.508992645069339
Tukang_Besi_South,0,Austronesian,0,0,NA
Tulambatu,0,Austronesian,0,0,NA
Tungag,0,Austronesian,0,0,NA
Tupinambá,0.98523,Tupian,0.39591308000000003,0.10755735138683432,5.47909475643834
Tupí,0.35589,Tupian,0.4423878,0.09368971770350983,-0.9232368516012682
Turkish,0.91829,Turkic,0.24396135,0.05238559778730251,12.872405364885372
Turung,0,Tai-Kadai,0,0,NA
Tuvalu_(Nanumea),0.56458,Austronesian,0.25191206,0.07440372103504139,4.202315901011792
Tuyuca,0.72193,Other,0.17825715,0.04212706786407434,12.905546898117738
Tübatülabal,0,Uto-Aztecan,0,0,NA
Tümpisha_Shoshoni,0.88654,Uto-Aztecan,0.38645109,0.07678890738387355,6.512514984749266
Tzeltal,0.91829,Other,0.53059709,0.16995336466746896,2.281172313114016
Udmurt,1.24644,Uralic,0.47108411,0.09493226556367942,8.167464300953615
Ukrainian,0.81128,Indo-European,0.25638564,0.09931720388924961,5.587092047202342
Ulawa,1,Austronesian,0.13132071,0.09628942215952756,9.021544324576121
Uma_Juman_(Kayan),0,Austronesian,0.06687895,0.03463072458211902,-1.9312027341908924
Umbu-Ungu,0.99864,Other,0.25873473,0.07576055304526773,9.766365743897074
Umiray_Dumaget_Agta,0,Austronesian,0,0,NA
Umpila,0.94566,Pama-Nyungan,0.32638849000000003,0.12067980254940452,5.1315257144747095
Ura,0,Austronesian,0,0,NA
Uradhi_(Atampaya),0,Pama-Nyungan,0,0,NA
Urak_Lawoi,0.4138,Austronesian,0.30223827000000003,0.19209209945018113,0.5807720896347087
Urdu,2.25163,Indo-European,1.0685912,0.11000475562092404,10.754433236293412
Uripiv-Wala-Rano-Atchin,1.096,Austronesian,0.29648884,0.10512840327727817,7.605091821772221
Usurufa,1.18639,Other,0.20938238,0.07277368653426448,13.425286893223275
Vaekau-Taumako,0.30638,Austronesian,0.2472663,0.07637279551125652,0.774015139871203
Vao,0,Austronesian,0,0,NA
Varisi,0,Austronesian,0,0,NA
Veps,0.9183,Uralic,0.14263135,0.07131447810413229,10.876734579300726
Vera'a,0,Austronesian,0,0,NA
Vlax_Romani,0.9183,Indo-European,0.14501472,0.07133046729193414,10.840883417112298
Vures,0,Austronesian,0,0,NA
Waffa,0,Other,0,0,NA
Wai_Wai,0.23751,Cariban,0.06757358,0.038042709408278516,4.466990460017549
Waia,0.01012,Austronesian,0.0739548,0.11006111181927472,-0.5799941409352615
Wailaki,0.21922,Other,0.43624103,0.12592932795055,-1.7233557387459408
Waimiri_Atroari,0.91829,Cariban,0.24084714,0.04973968845326464,13.619764841038856
Wajarri,0.72193,Pama-Nyungan,0.18327875999999999,0.1292363483521482,4.167954657247528
Wakaya,1.26346,Pama-Nyungan,0.39172735000000003,0.12853013999433932,6.782320862938394
Wallisian_(East_Uvea),0.69952,Austronesian,0.64494567,0.20544458759120823,0.2656401448189597
Wallon,0.91829,Indo-European,0.1993532,0.07897781899149059,9.103021698756475
Wambaya,1.53012,Other,0.56099871,0.1347823066838928,7.190270843730968
Wangkajunga,0.5615,Pama-Nyungan,0.1983592,0.04454050982168003,8.153045428843335
Wangkangurru,0,Pama-Nyungan,0,0,NA
Wangkangurru,0.65564,Pama-Nyungan,0.29241911,0.0990675384123123,3.666396640323287
Wangkumara,0,Pama-Nyungan,0,0,NA
Waorani,0.84535,Other,0.25065029,0.040978789452604636,14.5123786706247
Wappo,0,Other,0,0,NA
Warlmanpa,1,Pama-Nyungan,0.22322877,0.08634102455906467,8.996548673899762
Warlpiri,0.94067,Pama-Nyungan,0.47704925,0.1235730815421357,3.7517940332491877
Warlpiri,1.34707,Pama-Nyungan,0.32241917,0.08453665469367651,12.120787529538307
Warnman,0.5,Pama-Nyungan,0.13699296,0.0694208764084675,5.229076018344862
Waropen,0,Austronesian,0,0,NA
Warrnambool,0,Pama-Nyungan,0,0,NA
Warta_Thuntai,0,Other,0,0,NA
Waru,0,Austronesian,0,0,NA
Warumungu,1,Pama-Nyungan,0.30597084,0.08234055706778182,8.42876444749679
Warungu,0,Pama-Nyungan,0,0,NA
Watam,0,Other,0,0,NA
Wathwurrung,0,Pama-Nyungan,0,0,NA
Watut,0.58428,Austronesian,0.24756393,0.07553469267861725,4.4577671273867425
Wawonii,0.88654,Austronesian,0.10412352,0.05090510581275131,15.37009829383384
Wayampi,0.74932,Tupian,0.33382834,0.13135650606547866,3.1630839799658306
Weda,0.66353,Austronesian,0.34431656,0.07160209773719459,4.458157653028937
Wersing,0,Other,0,0,NA
West_Coast_Bajau,0.88654,Austronesian,0.10506113,0.05283981092738639,14.789584903585766
West_Futuna,1.02156,Austronesian,0.49048756,0.09690255888037201,5.480479010421372
West_Kewa,0.99679,Nuclear Trans New Guinea,0.22804748,0.07919033566611845,9.707529505130083
Western_Apache,1.18872,Other,0.27231944,0.09947262625295494,9.212590383103285
Western_Armenian,0.91829,Indo-European,0.3087823,0.04290389897033668,14.206347549471142
Western_Bukidnon_Manobo,0.00313,Austronesian,0.09790869,0.07118207952588579,-1.3314965034919102
Western_Farsi,2.22987,Indo-European,0.96543074,0.1141267222818179,11.079256765805182
Western_Panjabi,0.91829,Indo-European,0.30742429,0.04236894743798698,14.417769308385335
Western_Pantar,0.93211,Other,0.31143872,0.08103076006948867,7.659699593928746
Western_Tawbuid_(Batangan),0.88654,Austronesian,0.12334969999999999,0.05259030754956809,14.511995376347022
White_Mesa_Ute,0,Uto-Aztecan,0,0,NA
Whitesands,0.44477,Austronesian,0.11102275,0.11075635763374396,3.013346205403903
Wichí,0,Other,0,0,NA
WikMungkan,1.72193,Pama-Nyungan,1.28684726,0.12316728395287738,3.532453798091857
Wipi,0,Other,0,0,NA
Wiradjuri,0.9183,Pama-Nyungan,0.19641914,0.04967188743607255,14.53298630798068
Wirangu,1.52193,Pama-Nyungan,0.46554591,0.09418798465210265,11.215699050169848
Wiwirano,0,Austronesian,0,0,NA
Wogeo,0,Austronesian,0,0,NA
Woiwurrung,0,Pama-Nyungan,0,0,NA
Woleaian,0,Austronesian,0,0,NA
Wolio,0,Austronesian,0,0,NA
Wulguru,0.9183,Pama-Nyungan,0.19214463,0.05095966830010137,14.249609430808551
Wuvulu_Aua,0,Austronesian,0.05581977,0.039479753114135006,-1.4138834616981115
Xalangi_(Maevo_Vanuatu),0.97325,Austronesian,0.15056793,0.06306672009863125,13.044630650101857
Xaracuu_(Canala),0,Austronesian,0,0,NA
Xibe,1.58219,Other,0.76899655,0.11376750610364342,7.147853353304344
Yabem,1.45091,Austronesian,1.12949149,0.10901943756159332,2.948267916154001
Yadhaykenu,0,Pama-Nyungan,0,0,NA
Yakan,1.01248,Austronesian,0.2692234,0.07967240499795496,9.328908798712403
Yalarnnga,0.67147,Pama-Nyungan,0.20022701,0.06135761407490406,7.680269141898456
Yalarnnga,0.9183,Pama-Nyungan,0.1472939,0.05455987367475666,14.131376194089745
Yale,0,Other,0,0,NA
Yalic,0,Other,0,0,NA
Yamana,0.9183,Other,0.19369886,0.04893893254269875,14.806230997535396
Yamdena,0,Austronesian,0,0,NA
Yami_Tao_,0.95854,Austronesian,0.15649242,0.079546109842875,10.08280080049496
Yandruwandha,0,Pama-Nyungan,0,0,NA
Yandruwandha,1.15564,Pama-Nyungan,0.29669073,0.10947074901478,7.84638159262097
Yanomámi,0,Other,0,0,NA
Yanyuwa,1,Pama-Nyungan,0.29095428,0.09044253244550794,7.839737575097241
Yaqui,0,Uto-Aztecan,0,0,NA
Yarluyandi,1,Pama-Nyungan,0.22523716,0.08460460609154981,9.157454609050916
Yawa,0.58428,Other,0.2642213,0.09225141217216004,3.46941789251643
Yele_(Yélî_Dnye),1.28234,Other,0.4630681,0.1123819492948815,7.290066644513295
Yelmek,0,Other,0,0,NA
Yerukula,0,Dravidian,0,0,NA
Yidiny,0,Pama-Nyungan,0,0,NA
Yidiny,1,Pama-Nyungan,0.22170148,0.08711141100186781,8.93451857855123
Yindjibarndi,1,Pama-Nyungan,0.36975673,0.1156427729663486,5.449914887317664
Yir-Yoront,0.94566,Pama-Nyungan,0.41382594,0.1550329516554962,3.43045819821457
Yorta_Yorta,0,Pama-Nyungan,0,0,NA
Yucatec_Maya,0.88129,Other,0.4329812,0.13172814893553308,3.4032877833833335
Yugambal_(Yugambeh),0.99252,Pama-Nyungan,0.28682206,0.07566545137966792,9.326554287755538
Yugambeh,0.9183,Pama-Nyungan,0.25254123,0.04756026258931573,13.998214764894103
Yukulta_(Ganggalida),0.98627,Other,0.62476316,0.11514347671250787,3.1396206743228383
Yulparija,1,Pama-Nyungan,0.28525232,0.1064980475433618,6.711368860626135
Yuracare,0,Other,0,0,NA
Yuwaalaraay,1.15564,Pama-Nyungan,0.37703407,0.10821178477365115,7.1952045854213225
Zabana_(Kia),0,Austronesian,0,0,NA
Zuni,0,Other,0,0,NA
