language,family,code,correlation,mean,sd,z
Kwaio,Austronesian,kwai1243,0.07553592054289665,0.07553592054289669,3.5860053316571594e-17,-1.1609955806787333
Kwamera,Austronesian,kwam1252,-0.034385335547143805,-0.006813906287558567,0.02872303848769485,-0.9599064274274823
Laiwui,Austronesian,laiw1239,-0.17350354669273377,-0.17350354669273377,1.8030445768548415e-17,0.0
Lalomerui,Austronesian,lalo1239,-0.3428881376070668,-0.3428881376070667,8.554842949272357e-17,-1.2977713690461004
Lamogai,Austronesian,lamo1244,0.0,0.0,0.0,
Landewe,Austronesian,land1259,0.38332755532802726,0.3833275553280273,5.3648016821614997e-17,-1.0347288589592778
Larevat,Austronesian,lare1249,0.08095379229874419,0.009604928160334578,0.04533991158246391,1.5736436540825804
Lauje,Austronesian,lauj1238,0.0715007121126428,0.01126928717219212,0.012849910617238636,4.687303027590556
Lau_Fijian,Austronesian,laua1243,0.006544982465168278,0.029956719985240795,0.019586857086993592,-1.1952779057962692
Lau,Austronesian,lauu1247,-0.10425630446523101,-0.10425630446523101,1.963106165931649e-17,0.0
Lavatbura-lamusong_(Konobin),Austronesian,lava1239,0.06381776343920678,0.05073855299671993,0.12446600443634065,0.10508259264622206
Lelepa,Austronesian,lele1267,0.018714142665731844,0.020459035961228757,0.013596961016628141,-0.12832965346911188
Lenakel,Austronesian,lena1238,0.017341448861202105,0.01734144886120208,1.0865519112814517e-17,2.2351558550969606
Letemboi-Repanbitip,Austronesian,lete1241,-0.014021548507992199,-0.014021548507992195,1.1006406929691322e-17,-0.31522066866293086
Lewo,Austronesian,lewo1242,-0.14842209428863298,-0.14842209428863296,4.826598036641129e-17,-0.5750546327852952
Lo-Toga_(Loh),Austronesian,loto1240,-0.013099663575481873,-0.008553058816490995,0.019477632731222595,-0.23342696834521798
Loniu,Austronesian,loni1238,-0.3167967205460056,-0.13201336072497333,0.05048975124530259,-3.659819176435811
Lonwolwol,Austronesian,lonw1238,0.15994890617040275,0.15994890617040275,2.6952936296865047e-17,0.0
Luangiua_(Ontong_Java),Austronesian,onto1237,0.007302052763455561,0.005617706235176523,0.011401807041146496,0.1477262790188098
Lubuagan_Kalinga,Austronesian,lubu1243,-0.61074529968708,-0.6107452996870801,1.0151106134037545e-16,1.0936965981495177
Luburua_(Kara),Austronesian,lubu1242,0.13784790230377408,-0.044421130711713504,0.05723564901170508,3.1845368430820504
Ma'anyan,Austronesian,maan1238,-0.007209325692805697,-0.030695313292406195,0.010295579386533183,2.2811720174117274
Maba_(Indonesia),Austronesian,maba1278,-0.013444288937307161,-0.06060096352783601,0.019877713261512324,2.3723390095295653
Madak_(Konnos),Austronesian,mada1284,0.17365492688016132,0.013799559116662393,0.048292458908583795,3.310151758188591
Madurese,Austronesian,nucl1460,-0.047761937006211314,0.0331981220252134,0.018465338237034418,-4.384434121496336
Mafea_(Mavea),Austronesian,mafe1237,0.030564830431790296,0.0005727265168249777,0.0174495548363646,1.718789057727836
Magam,Austronesian,maga1262,-0.054535492514079124,-0.05453549251407911,1.569632403257964e-17,-0.8841425405725194
Maguindanao_(Magindonao_Moro),Austronesian,magu1243,-0.13254661514449775,-0.0011225742885437838,0.026474053444742178,-4.964258349416272
Malua_Bay,Austronesian,malu1245,0.015894917171383742,0.012567001344797858,0.025554896502968678,0.13022615161831252
Manam,Austronesian,mana1295,-0.0338826544454681,-0.03388265444546807,1.262039644388497e-17,-2.1992633701358466
Mangaia,Austronesian,mang1402,6.938893903907228e-18,2.3731017151362723e-18,1.1880586018215999e-17,0.3843069846698151
Mangarevans,Austronesian,mang1401,0.058912505711158025,0.048716008853210827,0.026572172660064942,0.38372838338776166
Mangei_(Sobjo),Austronesian,mang1407,-0.05201504988555835,-0.024043520929293058,0.062097064860060405,-0.4504484876910184
Manggarai,Austronesian,mang1405,0.013937818078067682,0.013937818078067682,1.2266347333466993e-17,0.0
Maori,Austronesian,maor1246,0.01608729682857876,0.016161074065412315,0.00830502907675845,-0.008883441123646604
Maragus_(Tape),Austronesian,mara1399,-0.2701856370608228,-0.2701856370608228,3.28877219759574e-17,0.0
Maranao_(Lanao_Moro),Austronesian,mara1404,0.047447706047343094,-0.0015181210650853493,0.014534957389715615,3.368831830705937
Marquesas,Austronesian,marq1246,0.19490399809348874,0.19490399809348877,2.76860997228956e-17,-1.002509414234171
Marshallese,Austronesian,mars1254,0.12466470686522449,0.12466470686522448,2.7261994892873015e-17,0.5090525422790122
Maskelynes,Austronesian,mask1242,-0.1915031123178383,-0.09652855895976221,0.08341226889495987,-1.1386161126689462
Matukar,Austronesian,matu1261,0.05713858023968814,0.0068878826080296385,0.029873521990521353,1.6821149393634496
Mekeo,Austronesian,meke1243,0.0,0.0,0.0,
Mekongga,Austronesian,meko1237,-0.3428881376070668,-0.3428881376070667,8.587200108923658e-17,-1.2928812774159455
Mele-Fila_(Ifira-Mele),Austronesian,mele1250,-0.1536937656033565,-0.06023245528637456,0.01737067423355845,-5.380407752764358
Menui,Austronesian,menu1237,0.3296516328542602,0.32965163285426013,6.394634045762884e-17,0.8680895706305475
Merlav,Austronesian,merl1237,-0.010809042607577046,-0.0364279475478902,0.0075588215201216665,3.389272371640916
Minangkabau,Austronesian,mina1268,-0.07872958216222167,-0.07872958216222165,2.6188235014912605e-17,-1.0598490352566259
Miningir_(Lunga),Austronesian,mini1251,0.07220591946699026,-0.030271163482208527,0.021797978318538656,4.701219601729968
Mono-Alu,Austronesian,mono1273,-0.43386091563731227,-0.4338609156373121,1.6653345369377348e-16,-1.0
Mori_Atas,Austronesian,mori1269,-0.4969464545398923,-0.49694645453989233,8.738379165215087e-17,0.6352568386163805
Mori_Bawah,Austronesian,mori1268,0.017067643576377453,0.01660336621859051,0.01754938358038779,0.026455479513581997
Moronene,Austronesian,moro1287,0.02603445257683308,-0.03334152601102454,0.009589739153618855,6.191615604627896
Mortlockese,Austronesian,mort1237,-0.10580867122264537,-0.03982093628413061,0.013113117250532018,-5.032192855275319
Mota,Austronesian,mota1237,-0.0690421215192743,-0.03172831654904409,0.027907701183494418,-1.3370433030255782
Motu,Austronesian,motu1246,0.13057899140061985,0.13057899140061982,1.4448903279196536e-17,1.9209468759882462
Mouk,Austronesian,mouk1240,0.024928344166543423,-0.0016338426666994347,0.03209142366636058,0.8277035979892138
Muduapa_(Vitu),Austronesian,mudu1242,0.08433730932953562,0.06838109846936427,0.01772964115070707,0.8999737064353953
Muna,Austronesian,muna1247,-0.13125793061506022,0.03238468708821795,0.044216535619329624,-3.700937113484315
Munggava_(Rennell),Austronesian,mung1271,0.08843938292448517,-0.00013904095221527058,0.04776224661884909,1.8545698778278048
Mungiki_(Bellona),Austronesian,mung1270,0.6472760885092299,-0.006063048892897617,0.20848478740413498,3.1337496876243045
Mussau-Emira,Austronesian,muss1246,0.12264413807043097,0.12264413807043098,1.7928683937150257e-17,-0.7740550202381623
Mwotlap,Austronesian,motl1237,-0.03671238424421104,-0.025760733299779133,0.029625612756344132,-0.36966833511609587
Nafsan,Austronesian,sout2856,-0.22009312143325938,-0.22009312143325935,5.552502728477572e-17,-0.49987504685547723
Nage,Austronesian,nage1237,-0.14684196899601779,-0.1468419689960178,2.3038799722926586e-17,1.2047318414773374
Nahavaq,Austronesian,sout2857,0.09734732766741966,0.09734732766741969,2.783525851554077e-17,-0.9971373393256842
Nakanai,Austronesian,naka1262,-0.033464479472679345,-0.03534295943435249,0.008166043184152452,0.23003551650555135
Nalik_(Lukuramau),Austronesian,nali1244,0.04999409559821699,-0.009983422394652957,0.03404082868689788,1.7619288456380895
Nalik_(Madina),Austronesian,nali1244b,-0.009233504428170593,-0.02347786604957697,0.04777685831306602,0.2981435390344791
Namakura,Austronesian,nama1268,-0.03312070370017803,-0.006360764959650839,0.027995208842881356,-0.9558756603929293
Namakura,Austronesian,nama1268b,-0.03471638527328749,-0.034716385273287464,1.758978810463075e-17,-1.5779368944371697
Naman,Austronesian,litz1237,0.08095379229874419,0.012026936955324577,0.046066325160914676,1.4962525250853118
Nanggu,Austronesian,nang1262,0.199853278732134,0.2038267624188355,0.0066268273119170894,-0.5996057388663117
Nehan,Austronesian,neha1247,-0.04078536406656817,0.015310957101329561,0.054653821859511516,-1.026393384017941
Nengone,Austronesian,neng1238,-0.11556662341156886,-0.07804270745323674,0.04390943234982078,-0.8545752916909496
Nese,Austronesian,nese1235,-0.3052543118729918,-0.18018929574191545,0.07952745834400263,-1.572601699278471
Neve'ei,Austronesian,vinm1237,-0.009792023633506385,-0.025756561864682014,0.02389970692881761,0.6679805019669939
Neve'ei,Austronesian,vinm1237a,,,,
Neverver,Austronesian,ling1265,0.05600643037320019,0.040143296152518944,0.017220396336507255,0.9211828758581698
Nguna,Austronesian,ngun1274,0.07083992506502236,-0.03212283166816145,0.030273771516172426,3.4010548265577185
Niuafo'ou,Austronesian,niua1240,0.1982285122631536,0.19822851226315355,5.98324208153656e-17,0.9277771227501793
Niueans,Austronesian,niue1239,-0.056676829326356815,0.0002832002901352713,0.014210053315265309,-4.008431801962498
North_Ambrym,Austronesian,nort2839,0.012536132880799074,-0.009293330272368859,0.02635179958672332,0.8283860493598376
"North_Efate_(Nguna,_Nakanamanga)",Austronesian,nort2836,0.03923846827603145,0.03923846827603146,1.1496388234292285e-17,-0.6035716402834569
North_Marquesan,Austronesian,nort2845,-0.011608410166997554,-0.02097710805601867,0.023695608597176055,0.39537696829351066
North_Tanna,Austronesian,nort2847,0.02747765719462856,-0.03490771363770173,0.029179053176028626,2.1380190253596556
Numbami,Austronesian,numb1247,0.0019416371439483129,0.011221111521851058,0.028889610394952345,-0.32120455246859525
Olal,Austronesian,olal1237,-0.1051256651512061,-0.0553057641288435,0.03089558236233235,-1.6125250671145344
Old_Rapa_(Rapa),Austronesian,rapa1245,2.42861286636753e-17,2.726985304235541e-18,1.587274975994741e-17,1.3582488028533746
Owa_(Santa_Ana),Austronesian,owaa1237,0.005605549006812149,0.005605549006812158,1.2780568587052082e-17,-0.6786566122473788
Padoe,Austronesian,pado1242,-0.5345224838248487,-0.5345224838248487,0.0,
Paici,Austronesian,paic1239,-0.10437824919589028,0.0011175633682317075,0.03296952940061328,-3.1997973426384307
Paiwan,Austronesian,paiw1248,0.0,0.0,0.0,
Palauan,Austronesian,pala1344,0.014452642061633374,0.02208515021860485,0.030057130078176876,-0.25393336413422574
Paluai,Austronesian,balu1257,-0.030893093269267258,0.0014402378723928062,0.020130483113656623,-1.6061875395193554
Pama_(Paamanese),Austronesian,paam1238,-0.3676213182775422,-0.3676213182775422,5.614590041109882e-17,0.0
Pampanga_(Kampampangan),Austronesian,pamp1243,-0.05246930094835498,-0.003914704263332725,0.021412780263780844,-2.2675521855118963
Pangasinan,Austronesian,pang1290,-0.08573980855110858,0.01760172371911214,0.018205411078559622,-5.676418501306201
Patani,Austronesian,pata1260,-0.017875862003823552,-0.012147788717115707,0.024347096468872,-0.2352672029714608
Pendau,Austronesian,pend1242,0.06707791560614665,0.030724733917310884,0.00630677321569578,5.764149184619949
Penrhyn_(Tongareva),Austronesian,penr1237,0.09882188035173074,0.09882188035173073,1.957210938909297e-17,0.709059383019195
Petapa_Taje,Austronesian,taje1237a,0.4388679466710952,0.43886794667109535,1.6653345369377348e-16,-1.0
Pohnpeian,Austronesian,pohn1238,-0.5436438435543733,-0.14594895614279374,0.1051704764182041,-3.7814308820868106
Pohnpeian,Austronesian,pohn1238a,-0.1109728939801696,-0.02911181311350118,0.022056243827660957,-3.7114697092714226
Port_Sandwich,Austronesian,port1285,-0.003915338773321245,-0.023967497076198763,0.05956838569441143,0.3366241684934357
Proto-Oceanic,Austronesian,ocea1241,-0.000901424465895799,-0.0009014244658957955,1.189013435500943e-17,-0.2917920730216057
Pukapuka,Austronesian,puka1242,0.002627424455843772,0.0005197538215744345,0.015498151600220795,0.13599496821539095
Puluwatese_(Puluwat),Austronesian,pulu1242,-0.005486516334331859,0.0016199630437103605,0.027322084584914526,-0.26010018949893576
Puyuma,Austronesian,puyu1239,0.0,0.0,0.0,
Rade_(Rhade),Austronesian,rade1240,0.05465271426359683,0.05465271426359684,2.1941612015715694e-17,-0.3162435785910917
Raga_(Hano),Austronesian,hano1246,0.07806200804215925,-0.004240809014993135,0.02900375848994553,2.8376604047949012
Raga_(Hano_Thomas_Ennever),Austronesian,hano1246b,0.017577176428277518,-0.0009122889557306428,0.03148605556320451,0.5872271090576194
Rahambuu,Austronesian,raha1237,-0.3428881376070668,-0.3428881376070667,8.544029998311909e-17,-1.2994137717734013
Rakahanga-Manihiki,Austronesian,raka1237,-1.3877787807814457e-17,9.82894321488459e-18,1.0077600383715777e-17,-2.3524182464117502
Rangiora_(NW_Tuamotus),Austronesian,tuam1242,-1.3877787807814457e-17,7.632783294297952e-18,1.3706730685140599e-17,-1.56934367474163
Rarotongan_(Cook_Islands_Maori),Austronesian,raro1241,0.08161542481980841,0.045342088697886994,0.025465024184502937,1.4244375288673794
Ratagnon,Austronesian,rata1245,0.08163548040657403,0.002599912350475248,0.021773791017770255,3.629848747588119
Rejang_(Rejangese),Austronesian,reja1240,0.10646698443789733,-0.062323712264838634,0.0294975256159928,5.722198495565404
Rennell_Islanders,Austronesian,renn1242,-0.06439117424589114,-0.0028350592544893302,0.030556553052420752,-2.0144979993587726
Riuk_Bekati'_(Dayak),Austronesian,beka1241,0.6471055555071805,0.6471055555071807,2.220446049250313e-16,-1.0
Rotinese_Termanu_,Austronesian,term1237,-0.05364251119582167,-0.022279765288034624,0.03417169922053161,-0.9177988400688942
Rotumans,Austronesian,rotu1241,0.003005318576766879,-0.01352100599744765,0.02280529247852742,0.7246705820491044
Routa,Austronesian,rout1237,0.21286554314284434,0.21286554314284434,4.644396126208125e-18,0.0
Roviana,Austronesian,rovi1238,0.13255775771756564,-0.026143567565408605,0.02749111740367574,5.772821924719396
Saaroa,Austronesian,saar1237,-0.11562013539181483,0.013644647642895946,0.035553158391577244,-3.6358171505048165
Samoan,Austronesian,samo1305,0.03920590182466199,0.03846318994587737,0.017600847699869738,0.04219750613432774
Samoan,Austronesian,samo1305a,0.04752764827652627,0.059778821910751345,0.041049498217061504,-0.29844880367217463
Sarangani_Blaan,Austronesian,sara1326,-0.6658021869370323,-0.6658021869370323,1.495301851880016e-16,0.0
Satawalese,Austronesian,sata1237,-0.3630667555585053,-0.3630667555585054,1.1102230246251565e-16,1.0
Sawai,Austronesian,sawa1247,0.05760200114668712,-0.003814570820433266,0.026967490037611428,2.2774300419305984
Sa_a,Austronesian,saaa1240,-0.06100868292226367,0.0370097469793631,0.021418131877796745,-4.576422932722636
Sa,Austronesian,saaa1241,0.03610959835123654,0.03610959835123651,1.6838795564481766e-17,1.648311217351793
Seke_(Ske),Austronesian,seke1241,-0.020830711928818774,0.002113268531937849,0.018831664534066903,-1.2183724077736435
Senbarei,Austronesian,unua1237,-0.01158724502367187,0.009996521818224807,0.028218258176025628,-0.7648865747579824
Sie_(Sye),Austronesian,siee1239,-0.032754173438992784,0.004026971710159286,0.04203210886081591,-0.8750725610972375
Sikaiana,Austronesian,sika1261,-0.0009112619523006255,0.003943529082635259,0.0159180222858722,-0.3049870736294094
Sika,Austronesian,sika1262,0.0,0.0,0.0,
Sonsorol,Austronesian,sons1242,0.034447596932355315,0.004529182282828411,0.03784964135830715,0.7904543762066711
Southeast_Ambrym,Austronesian,sout2859,0.012234876805222165,0.00408827989656345,0.02211191284476077,0.3684256973086335
Southeast_Babar,Austronesian,sout2883,0.0,0.0,0.0,
Southwest_Tanna,Austronesian,sout2869,0.05253229511227007,-0.026686900428138507,0.031167284520679465,2.5417419822970686
South_Marquesan,Austronesian,sout2866,0.0,0.0,0.0,
South_Tuvaluan_(Vaitupu),Austronesian,sout2865,-0.05071010772437634,0.001480231731725232,0.023336652898974977,-2.2364106661754373
Sula_Fagudu,Austronesian,sula1245,0.13104937645121292,0.13484598109938697,0.0025119216337149354,-1.5114343525753908
Sula_Mangoli,Austronesian,mang1408,0.05054834299297166,-0.10627605264361625,0.04893497249352727,3.204750869275167
Sundanese,Austronesian,sund1252,-0.00474084952240303,0.022215278336143188,0.011270860256380666,-2.391665520232655
Sungagage,Austronesian,mari1426i,-0.14573111835763347,-0.0032785584127285857,0.03486127254260568,-4.086269649818623
Sungwadaga,Austronesian,mari1426b,-0.027764130508807033,-0.008127142608742654,0.02686319924156673,-0.730999599991021
Sungwadia,Austronesian,mari1426a,0.07724345090569115,0.012839034701179149,0.02535614655867104,2.5399922679689526
Sungwaloge_(Nalemba_Edward),Austronesian,mari1426g,0.09550105390150838,-0.002060041463367544,0.029791105547517932,3.2748397070817767
Sungwaloge_(Nalemba_Simeone_Tari),Austronesian,mari1426f,0.002742768004355944,0.01504839572777026,0.0277875082719426,-0.44284746955305326
Sungwaloge_(Navenvene),Austronesian,mari1426d,0.01830696581179414,-0.009452932560961393,0.04813475582842421,0.5767121468675436
Sungwaloge_(Tauta),Austronesian,mari1426e,0.04695484853259139,0.011532301870768705,0.025569052249574634,1.3853679954997928
Sungwaloge_(Tawet),Austronesian,mari1426c,-0.012210213087045813,-0.013026667317033981,0.025213728575493498,0.032381336522426196
Sunwadia,Austronesian,mari1426,0.23280572332282212,0.04290379549261023,0.04623216082601949,4.107571968025664
Tadyawan,Austronesian,tady1237,-0.04882926355389666,0.0030369202173470703,0.025987375607879875,-1.9958223005603113
Tagalog,Austronesian,taga1270,-0.03618012339092033,0.008435177581552229,0.008612272887967502,-5.18043280244941
Tahitians,Austronesian,tahi1242,-0.0431415563448545,0.0005597480411832219,0.02062842525199122,-2.1184992965868457
Tajio,Austronesian,taji1246,0.16571059716018582,-0.020958059844212718,0.029715842624010964,6.281789123945849
Takia,Austronesian,taki1248,0.06307880157183952,0.014686434774661989,0.022858838703715245,2.1170089795205707
Takuu,Austronesian,taku1257,0.009389035807633258,-0.004165475951483023,0.00808075579984908,1.6773816824621073
Talibabu,Austronesian,tali1262,-0.30937117811856774,-0.30977598496182085,0.018464840077174173,0.02192311666720185
Talise_(Tolo),Austronesian,tali1259,-0.014928831979177846,-0.006645673710172729,0.03840731724604109,-0.21566615069577455
Tamambo,Austronesian,malo1243,-0.10828462104097406,-0.10828462104097404,2.118806904927074e-17,-0.6549812432432162
Tanala,Austronesian,tana1285,0.0285980620342493,-0.027730533181104088,0.03689134860248245,1.5268781800935025
Tanampedagi_Taje,Austronesian,taje1237b,0.06707791560614665,0.030603205317146782,0.006381522834414545,5.715674962768685
Tangoa_(Movono),Austronesian,tang1347,0.0,0.0,0.0,
Tasiko,Austronesian,tasi1237,0.07873693666619466,-0.0006952936445447798,0.03698911458497838,2.1474488157388225
Taumako,Austronesian,taum1237,-0.006531974200414743,0.0038455473108775155,0.020206082563184825,-0.5135840397979936
Tausug_(Sulu_Moro),Austronesian,taus1251,0.10837782013193126,0.00497282237947735,0.037292062698077756,2.7728420009811896
Tausug,Austronesian,taus1251a,0.11240195294315469,0.04194936549324426,0.012365076403572492,5.697707410004795
Tetum_(Tetun),Austronesian,tetu1245,-0.004404504012341923,0.05515343384155384,0.04213930499899714,-1.4133583326852013
Tetun_Dili_(Tetum),Austronesian,tetu1246,0.13260039694276526,0.1326003969427652,3.680100456364071e-17,1.5084140199287575
Thao,Austronesian,thao1240,0.04336908741196554,0.04336908741196554,0.0,
Tialo_(Tomini),Austronesian,tomi1243,0.11665890302612111,0.016402916933534364,0.02392645027279461,4.190173843153912
Tigak,Austronesian,tiga1245,0.0,0.0,0.0,
Tikopia,Austronesian,tiko1237,0.014548220664674706,0.013554217834838697,0.028567093937453825,0.0347953779272168
Tikopia,Austronesian,tiko1237a,0.09349957803843073,-0.009877255290371041,0.021942023014656656,4.711362906681345
Tirax_(Mae),Austronesian,maee1241,-0.20704733632659647,-0.2070473363265965,3.859921508240764e-17,0.7190709851579098
Tiri-Mea_(Grand_Couli),Austronesian,tiri1258,-0.23102475041406603,-0.00964274526504925,0.06727887944935106,-3.2905126684768553
Tokelau,Austronesian,toke1240,0.012793438467645489,-0.012546462762348692,0.017058987871894252,1.4854281754747742
Tokelau,Austronesian,toke1240a,0.014645748386177385,0.0014266146147494056,0.03915938543822982,0.3375725544079311
Tokotu'a_(Kabaena),Austronesian,kaba1285,0.3888813873912677,0.3888813873912677,4.1836409184574147e-17,0.0
Tolaki,Austronesian,tola1247,0.057538852429347635,-0.03697302091939876,0.03499615108490096,2.7006362248082594
Tomadino,Austronesian,toma1248,-0.3682239482615235,-0.3682239482615235,2.537776533509386e-17,0.0
Tombulu,Austronesian,tomb1243,0.03334672274102182,0.0004554260364654994,0.029358787619870343,1.1203220354472383
Tongan,Austronesian,tong1325,0.005959390874648654,0.015505909083805818,0.012672392084285077,-0.7533319791293167
Tonsea,Austronesian,tons1240,0.06913350834491941,0.009623969028769618,0.021202798948884296,2.8066831864800195
Toqabaqita,Austronesian,toab1237,-0.009081157710720503,-0.009081157710720565,1.9915275259375862e-17,3.135786190339717
Torete,Austronesian,tore1237,0.34558766965191623,0.3455876696519163,5.551115123125783e-17,-1.0
Totoli,Austronesian,toto1304,0.05779659685703231,0.010249380880215828,0.013298377232565233,3.575414890501246
Tubuai,Austronesian,tubu1240,-1.734723475976807e-17,-5.166006511458932e-18,1.0495796126756153e-17,-1.1605816367999413
Tukang_Besi_South,Austronesian,tuka1249,0.0,0.0,0.0,
Tulambatu,Austronesian,tula1253,0.3394584706915127,0.33945847069151286,1.6083871117678528e-16,-1.0354065415926446
Tungag,Austronesian,tung1290,0.41585994637331686,0.4158599463733168,5.413404661929143e-17,1.0254387894119787
Ulawa,Austronesian,ulaw1237,0.011394076606843523,-0.04721400849001112,0.04337535939526164,1.3511838498623954
Uma_Juman_(Kayan),Austronesian,umaj1240,-0.0797906905470708,-0.00021139461552773946,0.013320946334308083,-5.9739971871658
Umiray_Dumaget_Agta,Austronesian,umir1236,0.11151316127283992,0.11151316127283993,1.3497887713973342e-17,-1.028145151440831
Urak_Lawoi,Austronesian,urak1238,0.2812797334882078,0.28127973348820773,6.60092713653293e-17,0.8409599149190805
Ura,Austronesian,urav1235,0.04491582127994339,0.044915821279943376,1.3604479690734716e-17,1.0200895677962514
Uripiv-Wala-Rano-Atchin,Austronesian,urip1239,0.030039825541492614,-0.01780243749412867,0.04086683532782928,1.170686759858841
Vaekau-Taumako,Austronesian,pile1238,-0.0031531557334773756,-0.001585570391129233,0.017122843185869152,-0.09154936042641637
Vao,Austronesian,vaoo1237,-0.10626032727153356,-0.10626032727153356,1.4515396512529846e-17,0.0
Varisi,Austronesian,vari1239,0.11609764263996562,0.11609764263996564,2.6378750707854008e-17,-0.5260972349112228
Vera'a,Austronesian,vera1241,0.15083436397082947,0.1508343639708295,2.8535647539295884e-17,-0.9726632478694325
Vures,Austronesian,vure1239,0.1543529866735399,0.15435298667353992,2.6184557666721352e-17,-1.05999788000636
Waia,Austronesian,waia1242,-0.1958221518592258,-0.1958221518592258,2.5286532809710436e-17,0.0
Wallisian_(East_Uvea),Austronesian,wall1257,-0.006587720802395745,-0.006587720802395733,1.3065963246489807e-17,-0.9293661785785219
Waropen,Austronesian,waro1242,-0.20047337236360835,-0.2583247833829787,0.03187847866532652,1.814748176245123
Waru,Austronesian,waru1266,-0.3428881376070668,-0.3428881376070667,8.583610892420397e-17,-1.2934218926507013
Watut,Austronesian,watu1246,-0.025471323175223364,0.008380335084484412,0.02034244059238296,-1.6640903094185868
Wawonii,Austronesian,wawo1239,0.06857347230557122,0.03831254398916068,0.01348962795503708,2.2432737520467336
Weda,Austronesian,weda1240,-0.06988159614583073,-0.01354287250953755,0.040614408117402086,-1.3871610161949814
Western_Bukidnon_Manobo,Austronesian,west2555,0.02698838162527135,0.031186118955909184,0.018704192660880598,-0.2244276139978662
Western_Tawbuid_(Batangan),Austronesian,west2559,-0.26142482358671626,-0.04022592438841481,0.04308183309206747,-5.134389215184767
West_Coast_Bajau,Austronesian,west2560,-0.05870805698009063,-0.026832693272117687,0.014634995395996133,-2.178023487229347
West_Futuna,Austronesian,west2515,-0.0054418730612716265,0.0013067806085455917,0.017099052809958205,-0.39467997115529785
Whitesands,Austronesian,whit1269,0.041992066946090714,0.03636767759739981,0.03499699283777202,0.1607106466193443
Wiwirano,Austronesian,wiwi1237,-0.3428881376070668,-0.3428881376070667,8.750712804614061e-17,-1.2687229593911025
Wogeo,Austronesian,woge1237,0.15610785632880286,0.15610785632880295,6.449215694872265e-17,-1.291114001863694
Woleaian,Austronesian,wole1240,-0.5599999999999999,-0.5599999999999997,2.220446049250313e-16,-1.0
Wolio,Austronesian,woli1241,0.23798216589627913,0.23798216589627907,4.936280548792512e-17,1.1245542201777141
Wuvulu_Aua,Austronesian,wuvu1239,0.006113635629826468,0.006136561763438325,0.018922342701375303,-0.001211590656276978
Xalangi_(Maevo_Vanuatu),Austronesian,mari1426h,0.054439328384678576,0.013337397381381616,0.024042729975651416,1.709536772443136
Xaracuu_(Canala),Austronesian,xara1244,0.11977008570056064,0.1197700857005606,3.4902015555336154e-17,1.192864158731316
Yabem,Austronesian,yabe1254,0.013267190189784936,-0.010796089522239849,0.048679183502426386,0.49432381524692925
Yakan,Austronesian,yaka1277,0.040585998984387056,0.02500963710137317,0.009342349445270466,1.6672852984427131
Yami_Tao_,Austronesian,yami1254,0.0164695121997215,0.012738709164528824,0.021602746064787123,0.17270040688363933
Zabana_(Kia),Austronesian,zaba1237,-0.05452614223998503,-0.054526142239985004,2.466969522362136e-17,-1.125087900926024
De_kwana_Maquiritari_,Cariban,maqu1238,-0.03320144620857641,-8.111359012056951e-05,0.025009602193478992,-1.3243046555571218
Galibi_Carib,Cariban,gali1262,-0.06628926230755819,0.01046344360502032,0.04143602140260067,-1.852318425237642
Macushi,Cariban,macu1259,0.041947632903732324,-0.008851356723278206,0.020697752598473295,2.4543239361532208
Panare,Cariban,enap1235,-0.012822020001344936,-0.006596112201182068,0.020487047391252625,-0.30389483078079615
Pemon,Cariban,pemo1248,0.017525140658866213,0.005309083170899722,0.07490004270803428,0.16309813781529545
Waimiri_Atroari,Cariban,waim1253,0.07379493569145652,0.010977588047544553,0.06766006939127099,0.9284257052804059
Wai_Wai,Cariban,waiw1244,-0.006797264349897759,-0.00798091840724729,0.004640122547252134,0.25509111996416706
Chenchu,Dravidian,chen1255,0.10732435547688288,0.06132695617228868,0.019986884891441837,2.3013791070708463
Dandami_Maria,Dravidian,dand1238,-0.06246812142849707,-0.038963937216360704,0.010881168570176616,-2.1600790448699816
Gondi,Dravidian,gond1265,0.0,0.0,0.0,
Kadar,Dravidian,kada1242,0.10716540788282394,0.10716540788282396,2.3791402032150368e-17,-0.5833110545171231
Kodava,Dravidian,koda1255,0.1600311276691863,0.10657103182526581,0.01841515246789612,2.903049319690383
Koya,Dravidian,koya1251,-0.002758879189668938,-0.01730729427642158,0.02861900589034353,0.5083480237747003
Kui,Dravidian,kuii1252,0.0964968343271811,-0.003260860356961125,0.025224325895734857,3.9548210365062766
Kurukh,Dravidian,kuru1302,0.005748343403658457,0.00574834340365846,5.920466619097492e-18,-0.5860090386731193
Kuvi,Dravidian,kuvi1243,0.15221485331471712,0.19909882667141374,0.02327218475088873,-2.0145926933184124
Malapandaram,Dravidian,mala1468,0.1509575750662594,0.10674758281214945,0.029295353742937236,1.509112763820729
Malayalam,Dravidian,mala1464,0.13253190373786014,0.1325319037378601,3.2652638748082425e-17,0.8500255011475574
Northern_Gondi,Dravidian,nort2702,0.17128863726884108,0.17128863726884108,1.0045831428303542e-17,0.0
Paliyan,Dravidian,pali1274,0.09638480357705054,0.08390381360893925,0.030478617266723202,0.40949987523673287
Tamil,Dravidian,tami1289,0.01774623329966197,-0.017360975254765085,0.02599124615394294,1.350732025178454
Telugu,Dravidian,telu1262,0.018696242870105448,-0.00349772141903974,0.026076940623377703,0.8510954030109088
