language,language_family,code,simulation_code,simulation,mutual_information,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs
Serbocroation,Indo-European,sout1528,sout1528_REAL,N,1.3709505944546687,2.3709505944546687,1.9219280948873623,0.5509775004326937,6,4,8
Serbs,Indo-European,serb1264,serb1264_REAL,N,0.7219280948873623,1.721928094887362,1.9219280948873623,1.2,4,4,8
Sindhi,Indo-European,sind1272,sind1272_REAL,N,2.2359263506290326,3.521640636343319,2.521640636343318,0.2857142857142857,12,6,14
Sinhala,Indo-European,sinh1246,sinh1246_REAL,N,0.9709505944546685,2.3709505944546687,1.9219280948873623,0.9509775004326938,6,4,10
Slovakian,Indo-European,slov1269,slov1269_REAL,N,0.7219280948873623,1.7219280948873623,1.9219280948873623,1.2,4,4,8
Slovenian,Indo-European,slov1268,slov1268_REAL,N,0.7219280948873621,1.7219280948873623,1.5219280948873621,0.8,4,3,6
Standard_Catalan,Indo-European,stan1289,stan1289_REAL,N,0.7219280948873621,1.7219280948873623,1.5219280948873621,0.8,4,3,6
Standard_French,Indo-European,stan1290,stan1290_REAL,N,0.9612366047228758,2.3158243335257076,1.5766212201074912,0.6153846153846154,6,3,8
Standard_Spanish,Indo-European,stan1288,stan1288_REAL,N,0.9182958340544894,2.251629167387823,1.584962500721156,0.6666666666666666,6,3,8
Swedish,Indo-European,swed1254,swed1254_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Tok_Pisin,Indo-European,tokp1240,tokp1240_REAL,N,0.9494643027794052,1.5726236638951638,1.8585552118703144,0.9090909090909092,3,4,6
Torres_Strait_Creole_(Broken),Indo-European,torr1261,torr1261_REAL,N,0.7219280948873623,1.721928094887362,2.321928094887362,1.5999999999999999,4,5,10
Ukrainian,Indo-European,ukra1253,ukra1253_REAL,N,1.3709505944546683,2.3709505944546687,2.321928094887362,0.9509775004326938,6,5,10
Urdu,Indo-European,urdu1245,urdu1245_REAL,N,2.2359263506290326,3.521640636343319,2.521640636343318,0.2857142857142857,12,6,14
Vlax_Romani,Indo-European,vlax1238,vlax1238_REAL,N,0.7219280948873621,1.7219280948873623,1.5219280948873621,0.8,4,3,6
Wallon,Indo-European,wall1255,wall1255_REAL,N,0.6500224216483543,1.6500224216483543,1.9182958340544896,1.2682734124061352,4,4,8
Western_Armenian,Indo-European,homs1234,homs1234_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Western_Farsi,Indo-European,west2369,west2369_REAL,N,2.2516291673878226,3.584962500721156,2.2516291673878226,-0.0,12,5,12
Western_Panjabi,Indo-European,west2386,west2386_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Aghul,Nakh-Daghestanian,aghu1253,aghu1253_REAL,N,0.9182958340544894,1.4182958340544896,1.584962500721156,0.6666666666666666,4,3,5
Akhvakh_Northern_Akhvakh_,Nakh-Daghestanian,akhv1239,akhv1239_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Andi,Nakh-Daghestanian,andi1255,andi1255_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Archi,Nakh-Daghestanian,arch1244,arch1244_REAL,N,0.9182958340544893,2.251629167387823,2.2516291673878226,1.3333333333333333,6,5,12
Avar_Ancux_,Nakh-Daghestanian,ancu1238,ancu1238_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Avar_Andalal_,Nakh-Daghestanian,anda1281,anda1281_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Avar,Nakh-Daghestanian,avar1256,avar1256_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Avar_Batlux_,Nakh-Daghestanian,batl1238,batl1238_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Avar_Hid_dialect_,Nakh-Daghestanian,hidd1238,hidd1238_REAL,N,0.9182958340544898,1.584962500721156,2.251629167387823,1.3333333333333333,5,5,8
Avaz_Khunzakh_,Nakh-Daghestanian,kunz1243,kunz1243_REAL,N,0.9182958340544893,1.584962500721156,1.9182958340544893,1.0,5,4,7
Bahvalal,Nakh-Daghestanian,bagv1239,bagv1239_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Bats_Tsova_Tush_,Nakh-Daghestanian,bats1242,bats1242_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Bezhta,Nakh-Daghestanian,bezh1248,bezh1248_REAL,N,0.9182958340544898,2.251629167387823,2.251629167387823,1.3333333333333333,6,5,12
Budukh,Nakh-Daghestanian,budu1248,budu1248_REAL,N,0.5408520829727548,1.207518749639422,2.2516291673878226,1.7107770844150678,4,5,8
Chamalal,Nakh-Daghestanian,cham1309,cham1309_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Chamalal_Gigatli_,Nakh-Daghestanian,giga1238,giga1238_REAL,N,0.9182958340544898,1.584962500721156,2.251629167387823,1.3333333333333333,5,5,8
Dargwa_Chirag_,Nakh-Daghestanian,chir1284,chir1284_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Dargwa_Itsari_,Nakh-Daghestanian,itsa1239,itsa1239_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Godoberi,Nakh-Daghestanian,ghod1238,ghod1238_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Hinuq,Nakh-Daghestanian,hinu1240,hinu1240_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Hunzib,Nakh-Daghestanian,hunz1247,hunz1247_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Ingush,Nakh-Daghestanian,ingu1240,ingu1240_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Inxokvari,Nakh-Daghestanian,inxo1238,inxo1238_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Rutul,Nakh-Daghestanian,shin1265,shin1265_REAL,N,0.9182958340544898,1.584962500721156,2.251629167387823,1.3333333333333333,5,5,8
East_Kewa,Nuclear Trans New Guinea,east2516,east2516_REAL,N,0.9852281360342514,1.3787834934861753,1.5566567074628228,0.5714285714285714,3,3,4
Erave_(South_Kewa),Nuclear Trans New Guinea,erav1244,erav1244_REAL,N,0.9852281360342514,1.3787834934861753,1.5566567074628228,0.5714285714285714,3,3,4
Kalam,Nuclear Trans New Guinea,kala1397,kala1397_REAL,N,1.5766212201074912,2.5654483718208256,2.1920058354921066,0.6153846153846154,6,5,10
Komba,Nuclear Trans New Guinea,komb1273,komb1273_REAL,N,1.131282484597587,2.004886164091843,1.8585552118703144,0.7272727272727273,5,4,7
Kyaka,Nuclear Trans New Guinea,kyak1244,kyak1244_REAL,N,0.8453509366224365,1.0957952550009336,1.9362600275315274,1.0909090909090908,3,4,5
Proto_Sogeram,Nuclear Trans New Guinea,soge1235,soge1235_REAL,N,1.3787834934861753,1.6644977792004614,2.2359263506290326,0.8571428571428571,4,5,6
West_Kewa,Nuclear Trans New Guinea,west2599,west2599_REAL,N,0.9852281360342514,1.3787834934861753,1.5566567074628228,0.5714285714285714,3,3,4
Achuar,Other,achu1249,achu1249_REAL,N,0.0,-0.0,0.7219280948873623,0.7219280948873623,1,2,2
Adang,Other,adan1251,adan1251_REAL,N,0.31668908831502063,0.6500224216483541,1.584962500721156,1.2682734124061354,2,3,4
Aguaruna,Other,agua1253,agua1253_REAL,N,0.7219280948873621,0.9219280948873623,2.321928094887362,1.6,3,5,6
Amanab,Other,aman1265,aman1265_REAL,N,1.1800365325772657,2.1800365325772657,2.75,1.5699634674227343,5,7,14
ASF_Auslan,Other,aust1271,aust1271_REAL,N,0.7219280948873621,0.9219280948873623,1.5219280948873621,0.8,3,3,4
Atsugewi,Other,atsu1245,atsu1245_REAL,N,0.7219280948873621,0.9219280948873623,2.321928094887362,1.6,3,5,6
Au,Other,auuu1241,auuu1241_REAL,N,0.8631205685666306,1.2916919971380596,2.521640636343318,1.6585200677766876,4,6,8
Awiakay,Other,awia1234,awia1234_REAL,N,1.4138338639736003,2.8582783084180448,2.725480556997868,1.3116466930242676,8,7,18
Ayoreo,Other,ayor1240,ayor1240_REAL,N,0.6174924611847548,1.9508257945180887,2.2516291673878226,1.6341367062030678,5,5,12
Bari,Other,bari1297,bari1297_REAL,N,0.7219280948873621,0.9219280948873623,2.321928094887362,1.6,3,5,6
Basque,Other,basq1248,basq1248_REAL,N,0.7219280948873621,0.9219280948873623,2.321928094887362,1.6,3,5,6
Basque,Other,west1508,west1508_REAL,N,0.9852281360342514,2.6644977792004614,1.5566567074628228,0.5714285714285714,8,3,10
Bilua,Other,bilu1245,bilu1245_REAL,N,0.45914791702724456,1.2516291673878228,1.4591479170272446,1.0,3,3,5
Blagar,Other,blag1240,blag1240_REAL,N,0.768853837616,1.5304930567574824,1.4355205042826666,0.6666666666666666,3,3,5
Buin,Other,buin1247,buin1247_REAL,N,1.0,1.0,1.5,0.5,2,3,3
Chimariko,Other,chim1301,chim1301_REAL,N,0.5032583347756459,0.5032583347756457,1.8365916681089791,1.3333333333333333,2,4,4
Chiricahua,Other,mesc1238,mesc1238_REAL,N,0.1609640474436811,1.360964047443681,1.5219280948873621,1.360964047443681,3,3,7
Cocopa,Other,coco1261,coco1261_REAL,N,1.3598790287368605,2.502736171594004,2.664497779200461,1.3046187504636004,6,7,14
Copper_Inuit,Other,copp1244,copp1244_REAL,N,1.0,2.75,1.0,-0.0,8,2,8
Cubeo,Other,cube1242,cube1242_REAL,N,0.9182958340544894,1.9182958340544896,1.584962500721156,0.6666666666666666,4,3,6
Cusco_Quechua,Other,cusc1236,cusc1236_REAL,N,1.2464393446710154,2.6464393446710157,1.9219280948873623,0.6754887502163468,7,4,10
Daribi,Other,dadi1250,dadi1250_REAL,N,0.9494643027794052,1.5726236638951638,1.8585552118703144,0.9090909090909092,3,4,6
DeneTha_South_Slavey_,Other,sout2959,sout2959_REAL,N,0.9182958340544893,1.584962500721156,1.9182958340544893,1.0,5,4,7
Dene_Suliné,Other,chip1261,chip1261_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Doutai,Other,dout1240,dout1240_REAL,N,0.10917033867559889,1.6500224216483543,1.2516291673878228,1.142458828712224,4,3,8
Duna,Other,duna1248,duna1248_REAL,N,1.0180904393397205,1.823067982273661,1.8585552118703144,0.8404647725305938,4,4,7
Délįne,Other,nort2942,nort2942_REAL,N,0.7219280948873623,1.7219280948873623,2.321928094887362,1.5999999999999999,4,5,10
Edopi,Other,edop1238,edop1238_REAL,N,0.4591479170272448,2.1258145836939115,1.2516291673878228,0.792481250360578,5,3,8
Eipo,Other,eipo1242,eipo1242_REAL,N,1.7924812503605778,3.2516291673878226,1.7924812503605778,-0.0,10,4,10
Ende_(Papua_New_Guinea),Other,ende1235,ende1235_REAL,N,0.7642045065086205,1.2086489509530647,2.725480556997868,1.9612760504892475,5,7,10
Gimi,Other,gimi1243,gimi1243_REAL,N,0.556534687119796,1.9143411836123523,1.4195562985716133,0.8630216114518172,5,3,8
Gui_(Gwi),Other,gwii1239,gwii1239_REAL,N,0.31127812445913294,0.8112781244591328,2.25,1.938721875540867,2,5,7
Gününa_Küne,Other,puel1244,puel1244_REAL,N,0.8453509366224363,1.2776134368191154,2.299896391167891,1.4545454545454546,4,5,7
Hewa,Other,hewa1241,hewa1241_REAL,N,0.9494643027794052,1.5726236638951638,1.8585552118703144,0.9090909090909092,3,4,6
Huli,Other,huli1244,huli1244_REAL,N,1.0180904393397205,1.823067982273661,1.8585552118703144,0.8404647725305939,4,4,7
Hunza,Other,hunz1248,hunz1248_REAL,N,0.0,-0.0,0.7219280948873623,0.7219280948873623,1,2,2
Iau,Other,iauu1242,iauu1242_REAL,N,0.2042043984452142,0.74959525725948,1.3787834934861753,1.1745790950409611,2,3,4
Inanwatan_(Suabo),Other,inan1242,inan1242_REAL,N,1.0,2.5,1.5,0.5,6,3,8
Isirawa,Other,isir1237,isir1237_REAL,N,1.0860486123130375,1.3921472236645345,2.6416041678685933,1.5555555555555558,3,7,8
Japanese,Other,nucl1643,nucl1643_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Jicarilla,Other,jica1244,jica1244_REAL,N,1.0464393446710156,2.2464393446710154,1.9219280948873623,0.8754887502163468,5,4,9
Kalamang,Other,kara1499,kara1499_REAL,N,1.5545851693377994,2.6174924611847556,3.0220552088742005,1.467470039536401,9,9,18
Kamang,Other,kama1365,kama1365_REAL,N,0.6307454314748959,0.9640787648082291,2.6416041678685938,2.010858736393698,2,7,8
Kamano,Other,kama1370,kama1370_REAL,N,0.9752793655393794,1.158938532350277,2.155913095175825,1.1806337296364455,3,5,6
Kashaya,Other,kash1280,kash1280_REAL,N,0.7044340029249652,1.9544340029249652,2.75,2.045565997075035,4,7,16
Kemiju_(Jate),Other,keya1238,keya1238_REAL,N,0.9752793655393794,1.158938532350277,2.155913095175825,1.1806337296364455,3,5,6
Kemtuik,Other,kemt1242,kemt1242_REAL,N,1.7743974703476995,2.6493974703476995,2.75,0.9756025296523005,8,7,13
Ket,Other,kett1243,kett1243_REAL,N,0.5032583347756456,1.5032583347756456,1.3921472236645345,0.8888888888888888,4,3,6
Kimaama,Other,kima1246,kima1246_REAL,N,0.10917033867559889,1.4833557549816876,0.9182958340544896,0.8091254953788907,3,2,5
Koiari,Other,gras1249,gras1249_REAL,N,0.3219280948873622,0.9219280948873623,1.9219280948873623,1.6,3,4,6
Komnzo,Other,komn1238,komn1238_REAL,N,1.5566567074628228,2.128085278891394,2.2359263506290326,0.6792696431662099,5,5,7
Korafe,Other,kora1295,kora1295_REAL,N,1.0,2.1258145836939115,1.792481250360578,0.792481250360578,5,4,8
Kuman,Other,kuma1280,kuma1280_REAL,N,0.8631205685666306,1.4345491399952024,2.521640636343318,1.6585200677766876,5,6,9
Kung,Other,juho1239,juho1239_REAL,N,0.9182958340544896,1.4182958340544896,0.9182958340544896,-0.0,4,2,4
Kuot,Other,kuot1243,kuot1243_REAL,N,1.0,1.5,1.5,0.5,3,3,4
Kwoma,Other,kwom1262,kwom1262_REAL,N,1.4300365325772657,2.5550365325772657,2.5,1.0699634674227343,7,6,13
Lardil,Other,lard1243,lard1243_REAL,N,1.5262349099495227,1.7381493331928664,2.5654483718208256,1.039213461871303,4,6,7
Lengua,Other,leng1262,leng1262_REAL,N,0.0,-0.0,2.0,2.0,1,4,4
Lipan_Apache,Other,lipa1241,lipa1241_REAL,N,0.7219280948873623,1.7219280948873623,1.9219280948873623,1.2,4,4,8
Madole,Other,modo1249,modo1249_REAL,N,0.0,1.0,1.0,1.0,2,2,4
Mairasi,Other,nucl1594,nucl1594_REAL,N,0.1908745046211091,0.6500224216483541,1.7924812503605778,1.6016067457394687,2,4,5
Mapudungun,Other,mapu1245,mapu1245_REAL,N,0.9182958340544893,1.2516291673878228,2.2516291673878226,1.3333333333333333,3,5,6
Marind,Other,nucl1622,nucl1622_REAL,N,0.9999999999999998,2.292481250360578,1.7924812503605778,0.792481250360578,7,4,9
Marra,Other,mara1385,mara1385_REAL,N,0.38144441254010686,1.2577148214953864,2.3432578733442675,1.9618134608041606,5,6,10
Maybrat,Other,maib1239,maib1239_REAL,N,0.9494643027794054,1.9362600275315274,1.8585552118703146,0.9090909090909092,4,4,8
Meriam,Other,meri1244,meri1244_REAL,N,0.5858279391430417,1.5726236638951638,1.4949188482339508,0.9090909090909092,3,3,6
Midob,Other,mido1240,mido1240_REAL,N,1.584962500721156,2.584962500721156,1.584962500721156,-0.0,6,3,6
Mocoví,Other,moco1246,moco1246_REAL,N,0.31668908831502063,0.8166890883150209,1.584962500721156,1.2682734124061354,3,3,5
Momu-Fas,Other,fass1245,fass1245_REAL,N,0.9591479170272446,1.855388542207534,1.7924812503605778,0.8333333333333333,4,4,7
Murrinhpatha,Other,murr1258,murr1258_REAL,N,0.9709505944546685,1.5709505944546684,1.9219280948873623,0.9509775004326938,3,4,6
Nama,Other,nama1266,nama1266_REAL,N,0.9187049639694647,1.8149455891497535,2.9906015629507228,2.071896598981258,4,9,16
Navajo,Other,nava1243,nava1243_REAL,N,0.7219280948873621,0.9219280948873623,2.321928094887362,1.6,3,5,6
Netsilik,Other,nets1241,nets1241_REAL,N,0.6960736118322679,2.224394445405986,2.4193819456463714,1.7233083338141035,6,6,16
Nimboran,Other,nucl1633,nucl1633_REAL,N,0.7924812503605779,2.251629167387823,1.7924812503605778,0.9999999999999999,6,4,10
Ninam,Other,nina1238,nina1238_REAL,N,0.0,-0.0,2.0,2.0,1,4,4
Nivacle,Other,niva1238,niva1238_REAL,N,0.0,-0.0,1.0,1.0,1,2,2
Northeastern_Maidu,Other,nort2952,nort2952_REAL,N,1.1258145836939113,2.1258145836939115,2.2516291673878226,1.1258145836939113,5,5,10
Northern_Embera,Other,nort2972,nort2972_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Northern_Pomo,Other,nort2966,nort2966_REAL,N,1.584962500721156,2.584962500721156,1.584962500721156,-0.0,6,3,6
Northwestern_Maidu,Other,nort2951,nort2951_REAL,N,1.3921472236645347,2.2810361125534238,2.2810361125534238,0.8888888888888891,5,5,9
Nunamiut,Other,nort2944,nort2944_REAL,N,0.9182958340544894,2.084962500721156,1.584962500721156,0.6666666666666666,5,3,7
Nyulnyul,Other,nyul1247,nyul1247_REAL,N,0.5032583347756456,0.5032583347756457,1.836591668108979,1.3333333333333333,2,4,4
Onobasulu,Other,onob1238,onob1238_REAL,N,0.15356543894636254,1.3221793455166666,1.8585552118703144,1.7049897729239518,3,4,9
Pagu,Other,pagu1249,pagu1249_REAL,N,0.0,-0.0,1.0,1.0,1,2,2
Pilagá,Other,pila1245,pila1245_REAL,N,0.31668908831502063,0.8166890883150209,1.584962500721156,1.2682734124061354,3,3,5
Pumé,Other,pume1238,pume1238_REAL,N,0.5408520829727548,1.207518749639422,2.2516291673878226,1.7107770844150678,4,5,8
Páez,Other,paez1247,paez1247_REAL,N,0.0,-0.0,2.321928094887362,2.321928094887362,1,5,5
Qawasquar,Other,qawa1238,qawa1238_REAL,N,1.0,2.0,1.0,-0.0,5,2,5
Quechan,Other,quec1382,quec1382_REAL,N,1.5219280948873624,2.1219280948873624,2.321928094887362,0.7999999999999999,5,5,8
Rotokas,Other,roto1249,roto1249_REAL,N,1.0626563480372717,2.481714572986073,1.8585552118703144,0.7958988638330426,6,4,10
Sanapana,Other,sana1298,sana1298_REAL,N,0.0,-0.0,2.0,2.0,1,4,4
Savosavo,Other,savo1255,savo1255_REAL,N,0.15356543894636276,1.3221793455166666,1.4949188482339508,1.341353409287588,3,3,7
Selk_nam,Other,onaa1245,onaa1245_REAL,N,0.5408520829727548,1.207518749639422,2.2516291673878226,1.7107770844150678,4,5,8
Seri,Other,seri1257,seri1257_REAL,N,0.0,-0.0,2.0,2.0,1,4,4
Shasta,Other,shas1239,shas1239_REAL,N,0.9182958340544896,1.8910611120726526,2.197159723424149,1.2788638893696596,4,5,9
Siwai_Motuna,Other,siwa1245,siwa1245_REAL,N,0.45914791702724456,1.4182958340544896,1.7924812503605778,1.3333333333333333,4,4,7
Tabla,Other,tabl1243,tabl1243_REAL,N,0.9999999999999998,1.7924812503605778,1.7924812503605778,0.792481250360578,4,4,7
Tehuelche,Other,tehu1242,tehu1242_REAL,N,0.7219280948873621,0.7219280948873623,1.9219280948873623,1.2000000000000002,2,4,4
Teiwa,Other,teiw1235,teiw1235_REAL,N,0.9674700395364008,1.4591479170272448,1.7924812503605778,0.825011210824177,3,4,6
Telefol,Other,tele1256,tele1256_REAL,N,2.0,2.5,2.75,0.75,7,7,10
Toba,Other,toba1269,toba1269_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Touo,Other,touo1238,touo1238_REAL,N,1.9362600275315272,2.7321588913645702,2.299896391167891,0.36363636363636365,7,5,9
Tucanoan_Bará,Other,waim1255,waim1255_REAL,N,1.2924812503605783,2.6258145836939115,2.251629167387823,0.9591479170272448,7,5,12
Tucano,Other,tuca1252,tuca1252_REAL,N,2.084962500721156,3.418295834054489,2.2516291673878226,0.16666666666666666,11,5,12
Tuyuca,Other,tuyu1244,tuyu1244_REAL,N,0.0,-0.0,2.0,2.0,1,4,4
Tzeltal,Other,tzel1254,tzel1254_REAL,N,0.8112781244591327,1.811278124459133,2.0,1.1887218755408673,4,4,8
Umbu-Ungu,Other,umbu1258,umbu1258_REAL,N,1.247730922119161,1.9232196723355077,2.0464393446710156,0.7987084225518546,5,5,9
Usurufa,Other,usar1243,usar1243_REAL,N,0.9182958340544896,1.158938532350277,1.8322628970242685,0.9139670629697789,3,4,5
Wailaki,Other,wail1244,wail1244_REAL,N,0.721251836004466,2.054585169337799,2.2516291673878226,1.5303773313833566,5,5,12
Wambaya,Other,wamb1258,wamb1258_REAL,N,1.0,2.5,1.5,0.5,6,3,8
Waorani,Other,waor1240,waor1240_REAL,N,0.7219280948873621,0.9219280948873623,2.321928094887362,1.6,3,5,6
Western_Apache,Other,west2615,west2615_REAL,N,1.0464393446710154,2.2464393446710154,1.9219280948873623,0.8754887502163469,5,4,9
Western_Pantar,Other,lamm1241,lamm1241_REAL,N,1.125814583693911,2.4182958340544896,1.7924812503605778,0.6666666666666667,6,4,9
Xibe,Other,xibe1242,xibe1242_REAL,N,1.5,2.75,2.75,1.25,8,7,16
Yamana,Other,yama1264,yama1264_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Yawa,Other,nucl1454,nucl1454_REAL,N,0.8333333333333329,2.4591479170272446,1.7924812503605778,0.9591479170272449,6,4,11
Yele_(Yélî_Dnye),Other,yele1255,yele1255_REAL,N,1.3221793455166668,2.1180782093497093,2.2998963911678914,0.9777170456512245,5,5,9
Yucatec_Maya,Other,yuca1254,yuca1254_REAL,N,1.0930692077718898,1.9502120649147465,1.6644977792004612,0.5714285714285714,4,4,6
Yukulta_(Ganggalida),Other,gang1267a,gang1267a_REAL,N,0.8631205685666309,2.2359263506290326,1.1488348542809166,0.2857142857142857,5,3,6
Adnyamathanha,Pama-Nyungan,adny1235,adny1235_REAL,N,1.1556390622295662,2.1556390622295662,1.5,0.34436093777043364,5,3,6
Alyawarr,Pama-Nyungan,alya1239,alya1239_REAL,N,1.5,2.75,1.5,-0.0,7,3,7
Arabana,Pama-Nyungan,arab1267,arab1267_REAL,N,1.0,2.25,1.5,0.5,5,3,7
Bandjalang,Pama-Nyungan,band1339,band1339_REAL,N,1.5185529507103013,3.0269868333592873,2.1920058354921066,0.6734528847818053,9,5,13
Biri,Pama-Nyungan,biri1256,biri1256_REAL,N,1.5219280948873621,2.721928094887362,1.5219280948873621,-0.0,7,3,7
Bunganditj,Pama-Nyungan,bung1264,bung1264_REAL,N,1.3787834934861753,2.0930692077718898,2.521640636343318,1.1428571428571428,7,6,10
Dhuwal-Dhuwala_(Yolngu),Pama-Nyungan,dhuw1248,dhuw1248_REAL,N,1.4854752972273344,2.2464393446710154,1.7609640474436812,0.27548875021634683,5,4,6
Dhuwal,Pama-Nyungan,dhuw1249,dhuw1249_REAL,N,0.9910760598382222,2.0588138903312014,1.4355205042826666,0.4444444444444444,5,3,6
Diyari,Pama-Nyungan,dier1241,dier1241_REAL,N,1.459431618637297,2.186704345910025,2.1867043459100244,0.7272727272727273,5,5,8
Diyari,Pama-Nyungan,dier1241a,dier1241a_REAL,N,1.9300365325772655,2.8993974703476995,2.3584585933443494,0.42842206076708395,9,6,11
Djambarrpuyngu,Pama-Nyungan,djam1256,djam1256_REAL,N,1.5,2.25,1.5,-0.0,5,3,5
Djinang,Pama-Nyungan,djin1253,djin1253_REAL,N,0.863120568566631,2.5216406363433186,0.863120568566631,-0.0,6,2,6
Djinang,Pama-Nyungan,djin1253a,djin1253a_REAL,N,1.5566567074628228,2.235926350629032,1.5566567074628228,-0.0,5,3,5
Dyirbal,Pama-Nyungan,dyir1250,dyir1250_REAL,N,1.7709505944546688,2.9709505944546684,3.1219280948873624,1.3509775004326936,8,9,20
Gumatj,Pama-Nyungan,guma1253,guma1253_REAL,N,0.9182958340544896,1.8910611120726526,1.224394445405986,0.3060986113514965,4,3,5
Gumbaynggir,Pama-Nyungan,kumb1268,kumb1268_REAL,N,1.3921472236645347,2.2810361125534233,1.8365916681089791,0.4444444444444444,6,4,7
Gupapuyngu,Pama-Nyungan,gupa1247,gupa1247_REAL,N,1.5845395307173362,2.4137995646056805,2.4066663167406888,0.8221267860233525,6,6,10
Gurindji,Pama-Nyungan,guri1247,guri1247_REAL,N,1.0,1.75,1.5,0.5,4,3,5
Guugu_Yimidhirr,Pama-Nyungan,gugu1255,gugu1255_REAL,N,1.584962500721156,2.9182958340544896,2.2516291673878226,0.6666666666666666,8,5,12
Guugu_Yimidhirr,Pama-Nyungan,gugu1255a,gugu1255a_REAL,N,1.0954618442383213,2.9709505944546684,2.046439344671015,0.9509775004326939,8,5,16
Jaru,Pama-Nyungan,jaru1254,jaru1254_REAL,N,0.8954618442383218,2.2464393446710154,1.5709505944546687,0.6754887502163469,5,4,8
Kala_Lagaw_Ya,Pama-Nyungan,kala1377,kala1377_REAL,N,0.007234486724834399,0.9940302114769565,1.8585552118703144,1.85132072514548,2,4,8
Kalkatungu,Pama-Nyungan,kalk1246,kalk1246_REAL,N,1.125814583693911,1.9591479170272446,2.2516291673878226,1.1258145836939115,4,5,9
Karajarri,Pama-Nyungan,kara1476,kara1476_REAL,N,0.9709505944546687,2.321928094887362,1.3709505944546687,0.4,6,3,7
Kariyarra,Pama-Nyungan,kari1304,kari1304_REAL,N,1.074164743022575,2.6455933144511468,2.2359263506290326,1.1617616076064576,7,5,14
Kartujarra,Pama-Nyungan,kart1247,kart1247_REAL,N,1.1609640474436813,2.521928094887362,1.7609640474436812,0.6,6,4,9
Kaurna,Pama-Nyungan,kaur1267,kaur1267_REAL,N,1.121928094887362,2.121928094887362,1.5219280948873621,0.4,5,3,6
Kukatja,Pama-Nyungan,kuka1246,kuka1246_REAL,N,0.46956521111470684,1.4345491399952024,2.1280852788913944,1.6585200677766876,5,5,9
Kuku-Yalanji,Pama-Nyungan,kuku1273,kuku1273_REAL,N,0.7924812503605781,2.251629167387823,1.4591479170272448,0.6666666666666666,6,3,8
Kunjen,Pama-Nyungan,kunj1248,kunj1248_REAL,N,1.2516291673878228,2.584962500721156,1.2516291673878228,-0.0,6,3,6
Kuuku_Ya'u,Pama-Nyungan,kuuk1238,kuuk1238_REAL,N,0.9709505944546687,2.1219280948873624,1.3709505944546687,0.4,5,3,6
MartuWangka,Pama-Nyungan,mart1256,mart1256_REAL,N,1.4591479170272446,2.584962500721156,1.7924812503605778,0.3333333333333333,7,4,8
Mudburra,Pama-Nyungan,mudb1240,mudb1240_REAL,N,1.0,1.75,1.5,0.5,4,3,5
Muruwari,Pama-Nyungan,muru1266,muru1266_REAL,N,1.0930692077718898,2.521640636343318,1.3787834934861756,0.2857142857142857,6,3,7
Ngaanyatjarra,Pama-Nyungan,ngaa1240,ngaa1240_REAL,N,1.0,1.75,1.5,0.5,4,3,5
Ngarinyman,Pama-Nyungan,ngar1235,ngar1235_REAL,N,1.0,1.75,1.5,0.5,4,3,5
