language,family,code,average_edit_distance,sample_mean,sd,z
Uripiv-Wala-Rano-Atchin,Austronesian,urip1239,0.3730769230769231,0.45570947802197803,0.04041774348658802,2.0444623528395454
Kapingamarangi,Austronesian,kapi1249a,0.7391304347826086,0.7344809782608696,0.014961512750778094,-0.3107611241715709
Central_Sama,Austronesian,cent2092,0.7847826086956522,0.8614369565217391,0.013400976707087581,5.7200567914983065
Daakie,Austronesian,port1286,0.9756944444444444,0.9464513888888889,0.01108360057556631,-2.6384075604475985
Batak_Toba,Austronesian,bata1289,0.7231884057971014,0.7300933747412008,0.010628575479047215,0.6496608089872086
Sula_Mangoli,Austronesian,mang1408,0.6482142857142857,0.6921163274225774,0.017182277898741362,2.5550769209423403
Sungwadia,Austronesian,mari1426a,0.806176673567978,0.8169808661145618,0.013724138653680098,0.7872401189772812
Toqabaqita,Austronesian,toab1237,0.8042328042328042,0.7745939153439154,0.004660566563052678,-6.3595033968306325
South_Tuvaluan_(Vaitupu),Austronesian,sout2865,0.6146997929606626,0.5855296583850932,0.008431849391737025,-3.4595179800240854
Matukar,Austronesian,matu1261,0.9391304347826087,0.9744,0.009130065645953133,3.8630133215991096
Ibaloi_(Nabaloi),Austronesian,ibal1244,0.8227931488801054,0.8212963768115942,0.002133278787926847,-0.7016298464982921
Southeast_Ambrym,Austronesian,sout2859,0.8119565217391305,0.7938201086956522,0.024451179818010763,-0.7417397924544704
Yakan,Austronesian,yaka1277,0.9478260869565217,0.9119217391304347,0.009185547330551592,-3.9087869817694276
Namakura,Austronesian,nama1268,0.8469979296066252,0.8328537784679089,0.009408076419859619,-1.503405213509885
Muduapa_(Vitu),Austronesian,mudu1242,0.71005291005291,0.7163698412698413,0.013340998776940807,0.47349762356996045
Paici,Austronesian,paic1239,0.9028985507246376,0.929363768115942,0.009835277800916468,2.6908459452805986
Anuta,Austronesian,anut1237,0.6196687370600414,0.6206713250517598,0.021231391564164814,0.047221963227816924
Cheke_Holo,Austronesian,chek1238,0.5419501133786848,0.5419501133786848,0.0,0.0
Kalinga_(Ahin-Kayapa_Kalanguya),Austronesian,ahin1234,0.7239130434782609,0.7485038043478262,0.005480235762437118,4.4871720735294565
Waropen,Austronesian,waro1242,0.9,0.7920166666666667,0.034820667250307615,-3.101127630814696
Sula_Fagudu,Austronesian,sula1245,0.9345238095238095,0.9286011904761905,0.013133525391369933,-0.45095424656587657
Ayiwo,Austronesian,ayiw1239,0.802536231884058,0.7719293478260869,0.01599443019620884,-1.9135964009037234
Puluwatese_(Puluwat),Austronesian,pulu1242,0.8141304347826087,0.7842239130434783,0.04075280351347399,-0.7338518865148144
Sunwadia,Austronesian,mari1426,0.7,0.8154333333333333,0.03035823996619296,3.802372385944651
Lewo,Austronesian,lewo1242,0.5976190476190476,0.5976190476190476,0.0,0.0
Big_Nambas,Austronesian,bign1238a,0.9694444444444444,0.9694444444444444,0.0,0.0
Torete,Austronesian,tore1237,0.7142857142857143,0.7142857142857143,0.0,0.0
Waru,Austronesian,waru1266,0.8392857142857143,0.8392857142857143,0.0,0.0
Nafsan,Austronesian,sout2856,0.8818027210884354,0.8818027210884354,0.0,0.0
Nguna,Austronesian,ngun1274,0.7406015037593985,0.8564515977443609,0.029699722229483316,3.9007130467353806
Easter_Islanders,Austronesian,rapa1244,0.7665816326530612,0.7665816326530612,0.0,0.0
Waia,Austronesian,waia1242,0.8571428571428572,0.8571428571428572,0.0,0.0
Paiwan,Austronesian,paiw1248,0.375,0.375,0.0,0.0
Miningir_(Lunga),Austronesian,mini1251,0.536231884057971,0.5774386645962732,0.009068505860290014,4.5439437513893255
Javanese,Austronesian,java1254,0.8639823944171771,0.8900023939828288,0.007828819964567435,3.3236170563911274
Roviana,Austronesian,rovi1238,0.49309868875086266,0.5969686091828036,0.026386011228775187,3.936552574443912
Wolio,Austronesian,woli1241,0.6428571428571428,0.6428571428571428,0.0,0.0
Landewe,Austronesian,land1259,0.7061224489795919,0.7061224489795919,0.0,0.0
Sundanese,Austronesian,sund1252,0.8700357613401092,0.8468561155028547,0.005808743818832888,-3.9904748014712492
Gela,Austronesian,gela1263,0.9166666666666666,0.9708333333333333,0.017228598386988942,3.1439972915947374
Tuvalu_(Nanumea),Austronesian,tuva1244,0.5759646150950498,0.5914914172783738,0.012159222098914693,1.2769568691988873
Motu,Austronesian,motu1246,0.4880952380952381,0.4880952380952381,0.0,0.0
Wawonii,Austronesian,wawo1239,0.7021739130434782,0.7178181159420289,0.007050570017360716,2.2188564697648263
Ida'an,Austronesian,idaa1241,0.6307971014492754,0.6519673913043478,0.004282277488951977,4.943698746681061
Proto-Oceanic,Austronesian,ocea1241,0.7244897959183674,0.7244897959183674,0.0,0.0
Niuafo'ou,Austronesian,niua1240,0.7579365079365079,0.7579365079365079,0.0,0.0
Whitesands,Austronesian,whit1269,0.956198347107438,0.9304169421487604,0.0120265846434033,-2.1437012853702404
Puyuma,Austronesian,puyu1239,0.6714285714285714,0.6714285714285714,0.0,0.0
Rakahanga-Manihiki,Austronesian,raka1237,0.5190476190476191,0.5190476190476191,0.0,0.0
Wallisian_(East_Uvea),Austronesian,wall1257,0.7762445887445888,0.7762445887445888,0.0,0.0
Gayo,Austronesian,gayo1244,0.8333333333333334,0.8333333333333334,0.0,0.0
Tikopia,Austronesian,tiko1237a,0.7538332724394106,0.7682127838487174,0.009086587214152267,1.582498585047517
Tamambo,Austronesian,malo1243,0.8646103896103896,0.8646103896103896,0.0,0.0
Achinese,Austronesian,achi1257,0.8428571428571429,0.8428571428571429,0.0,0.0
"North_Efate_(Nguna,_Nakanamanga)",Austronesian,nort2836,0.8520408163265306,0.8520408163265306,0.0,0.0
Mota,Austronesian,mota1237,0.6869841269841269,0.7552639682539682,0.03420270403138174,1.9963287466158541
Rahambuu,Austronesian,raha1237,0.8392857142857143,0.8392857142857143,0.0,0.0
Tadyawan,Austronesian,tady1237,0.7753623188405797,0.7594583333333333,0.010267805793453513,-1.54891763899414
Umiray_Dumaget_Agta,Austronesian,umir1236,0.8988095238095238,0.8988095238095238,0.0,0.0
Tanala,Austronesian,tana1285,0.6429876373626373,0.6612427621336996,0.01179118298138966,1.5482012958220421
Nanggu,Austronesian,nang1262,0.6255102040816326,0.6404566326530612,0.010444618887406026,1.43101713260699
Vao,Austronesian,vaoo1237,0.8603741496598639,0.8603741496598639,0.0,0.0
Kadai,Austronesian,kada1286,0.7916666666666666,0.7922291666666667,0.04607494160597487,0.012208371413911416
Nese,Austronesian,nese1235,0.8416768416768416,0.8649334554334555,0.014890855435402287,1.56180508618211
Rotinese_Termanu_,Austronesian,term1237,0.7474074074074074,0.7539513492063492,0.015527305743340651,0.4214473461855006
Aria_(Mouk-Aria),Austronesian,mouk1240a,0.7714285714285715,0.7714285714285715,0.0,0.0
Routa,Austronesian,rout1237,0.8928571428571429,0.8928571428571429,0.0,0.0
Kulisusu,Austronesian,kuli1254,0.9543478260869566,0.8637992753623188,0.018747547504544316,-4.829887786799271
Vures,Austronesian,vure1239,0.49107142857142855,0.49107142857142855,0.0,0.0
Lubuagan_Kalinga,Austronesian,lubu1243,0.9,0.9,0.0,0.0
Itbayat,Austronesian,ivat1242,0.7403726708074534,0.7340594720496895,0.007903002168392537,-0.7988355087403481
Western_Tawbuid_(Batangan),Austronesian,west2559,0.803804347826087,0.8273451086956523,0.00472893193908779,4.978029113717009
Kilivila,Austronesian,kili1267,0.6738095238095239,0.6738095238095239,0.0,0.0
Tokelau,Austronesian,toke1240,0.5363997113997114,0.5900996843434343,0.009109586205146531,5.894886083122485
Thao,Austronesian,thao1240,0.8181818181818181,0.8181818181818181,0.0,0.0
Pukapuka,Austronesian,puka1242,0.6962653288740245,0.6849813823857303,0.003172613493292537,-3.5566722867914655
Watut,Austronesian,watu1246,0.5615283267457181,0.552336231884058,0.012773147279130228,-0.7196421258430824
Patani,Austronesian,pata1260,0.8627869605142332,0.8626790404040404,0.00802051823345278,-0.013455503379153097
Munggava_(Rennell),Austronesian,mung1271,0.7148088023088023,0.6091758585858585,0.02166004309221292,-4.87685750546453
Emau_(Emao_Island),Austronesian,emau1237,0.9271929824561403,0.9342359649122807,0.010730271657082598,0.6563657175903416
Buhid,Austronesian,buhi1245,0.8733695652173913,0.8409958850931677,0.006768629182648123,-4.782900532831063
Barok_(Karu),Austronesian,baro1253,0.7866666666666667,0.8168466666666667,0.02452282546871321,1.2306901600104903
Tongan,Austronesian,tong1325,0.7956228956228957,0.8034570549242425,0.011565666030014037,0.6773634376970922
Mori_Bawah,Austronesian,mori1268,0.8985507246376812,0.8657340579710145,0.011548884112123669,-2.8415443732972143
Tiri-Mea_(Grand_Couli),Austronesian,tiri1258,0.6626262626262627,0.6781282828282829,0.007234882799495031,2.142677446426937
Manam,Austronesian,mana1295,0.5535714285714286,0.5535714285714286,0.0,0.0
Wuvulu_Aua,Austronesian,wuvu1239,0.8020833333333334,0.802765625,0.012941438163920191,0.052721471757972656
Kodeoha,Austronesian,kode1237,0.8392857142857143,0.8392857142857143,0.0,0.0
Fortsenal_(Kiai),Austronesian,fort1240,0.8010133805588351,0.7379663518299882,0.018810420726580544,-3.351707526656048
Ili'uun,Austronesian,iliu1237,0.7681159420289855,0.7681721014492754,0.009317388706906907,0.006027377632993192
Bukat,Austronesian,buka1261,0.7119565217391305,0.7746413043478261,0.010112648692809856,6.198651264654806
Saaroa,Austronesian,saar1237,0.7886338251755872,0.7863780565544296,0.003083844134627773,-0.7314794531371129
Mortlockese,Austronesian,mort1237,0.5514147688060731,0.6082395468360142,0.010570783323837481,5.375644953557916
Nahavaq,Austronesian,sout2857,0.5571428571428572,0.5571428571428572,0.0,0.0
Hanunoo,Austronesian,hanu1241,0.905072463768116,0.8377713768115942,0.01152595959969773,-5.839087528841139
Sungwadaga,Austronesian,mari1426b,0.7340579710144928,0.7344898550724638,0.019472794491985256,0.02217884331644172
Maskelynes,Austronesian,mask1242,0.6527777777777778,0.6197870370370371,0.05024714295870648,-0.6565694843158103
Mangaia,Austronesian,mang1402,0.5845238095238096,0.5845238095238096,0.0,0.0
Urak_Lawoi,Austronesian,urak1238,0.8809523809523809,0.8809523809523809,0.0,0.0
Yamdena,Austronesian,yamd1240,1.0,1.0,0.0,0.0
Kuanua,Austronesian,kuan1248,0.45766045548654244,0.4743308488612836,0.008657567834039292,1.9255284733892077
Sonsorol,Austronesian,sons1242,0.5841269841269842,0.7038261507936507,0.021343720315198777,5.608167877904083
Talibabu,Austronesian,tali1262,0.925,0.9253333333333333,0.0277131380038064,0.012027989514847192
Mwotlap,Austronesian,motl1237,0.6453416149068323,0.6441013457556936,0.006187993134003439,-0.20043156549792635
Fijian,Austronesian,fiji1243,0.6288819875776397,0.6328955745341615,0.011619135650290926,0.34542904716163375
Tulambatu,Austronesian,tula1253,0.736734693877551,0.736734693877551,0.0,0.0
Western_Bukidnon_Manobo,Austronesian,west2555,0.9062801932367149,0.9063338164251208,0.011926206032653293,0.004496248702984989
Avava_(Niviar_Dialect),Austronesian,katb1237b,0.6826923076923077,0.7457083333333333,0.0296588174977798,2.124697845615148
Buli,Austronesian,buli1256,0.8146005509641874,0.7991990702479339,0.012108337243523061,-1.2719732203108203
Bario_Kelabit,Austronesian,bari1288,0.8136645962732919,0.78132049689441,0.005065179386318763,-6.385578261303944
Tajio,Austronesian,taji1246,0.6739130434782609,0.7281609299516908,0.013594162768282642,3.990527949245902
Lalomerui,Austronesian,lalo1239,0.8392857142857143,0.8392857142857143,0.0,0.0
Chuukese_(Trukese),Austronesian,chuu1238,0.8432539682539683,0.8432539682539683,0.0,0.0
Iban,Austronesian,iban1264,0.8526570048309179,0.8895572808833678,0.00743269138960783,4.964591440462982
Tausug,Austronesian,taus1251a,0.8202639751552795,0.8241634316770187,0.002250769286717791,1.732499436859475
Anejom,Austronesian,anei1239,0.7273291925465839,0.7531757763975155,0.014976759481993342,1.7257794572989675
Lau_Fijian,Austronesian,laua1243,0.8466269841269841,0.848064384920635,0.011630380409260904,0.12359017874482317
Mafea_(Mavea),Austronesian,mafe1237,0.6135714285714285,0.6152992857142857,0.01113650280177029,0.15515258008847307
Lauje,Austronesian,lauj1238,0.7367149758454107,0.7772555555555556,0.012724848608870935,3.185938077242244
Avava,Austronesian,katb1237a,0.8433333333333333,0.8433333333333333,0.0,0.0
Araki,Austronesian,arak1252,0.9072681704260651,0.8800238721804511,0.01855892526553385,-1.4679890056031402
Tomadino,Austronesian,toma1248,0.9464285714285714,0.9464285714285714,0.0,0.0
Asera,Austronesian,aser1237,0.8392857142857143,0.8392857142857143,0.0,0.0
Old_Rapa_(Rapa),Austronesian,rapa1245,0.6121794871794872,0.6121794871794872,0.0,0.0
Raga_(Hano_Thomas_Ennever),Austronesian,hano1246b,0.7876190476190477,0.8175552380952381,0.025134384870844073,1.1910452804005751
Hiligaynon,Austronesian,hili1240,0.8315217391304348,0.8550434782608696,0.004826578708007933,4.873377303763654
Emae_(Mae),Austronesian,emae1237,0.5,0.5,0.0,0.0
Tangoa_(Movono),Austronesian,tang1347,0.6709183673469388,0.6709183673469388,0.0,0.0
Raga_(Hano),Austronesian,hano1246,0.671875,0.7809140625,0.03637000185009355,2.9980494075701976
Mangei_(Sobjo),Austronesian,mang1407,0.7916666666666666,0.8055625,0.039733834532013,0.3497229375669154
North_Tanna,Austronesian,nort2847,0.9571428571428572,0.9369852813852814,0.013773567444873916,-1.463497081511575
Koroni,Austronesian,koro1311,0.8142857142857143,0.8142857142857143,0.0,0.0
Big_Nambas,Austronesian,bign1238,0.7953789799943646,0.7969547689489997,0.012590646920527148,0.12515551937733121
Lavatbura-lamusong_(Konobin),Austronesian,lava1239,0.75,0.6919277777777778,0.11142151489895226,-0.521193974744354
East_Ambae_(Lolovoli),Austronesian,east2443,0.6571428571428571,0.6571428571428571,0.0,0.0
Naman,Austronesian,litz1237,0.717989417989418,0.7923791534391534,0.028005117363208543,2.656290794462597
Ura,Austronesian,urav1235,0.7942857142857143,0.7942857142857143,0.0,0.0
Maragus_(Tape),Austronesian,mara1399,0.7761904761904762,0.7761904761904762,0.0,0.0
Weda,Austronesian,weda1240,0.8244490358126721,0.8114759814049587,0.01192481987915608,-1.0879035942831836
Zabana_(Kia),Austronesian,zaba1237,0.7678571428571429,0.7678571428571429,0.0,0.0
Nalik_(Lukuramau),Austronesian,nali1244,0.7609623015873016,0.7756648313492064,0.014894080515241093,0.9871391353672153
Barabet_(Hano),Austronesian,hano1246a,0.572463768115942,0.572981884057971,0.009084625881280315,0.05703217158305003
Bontok,Austronesian,bont1247,0.8659420289855072,0.8825333333333333,0.0027661571865373294,5.9979615144702025
Boano_(Sulawesi),Austronesian,boan1243,0.7328042328042328,0.7462771043771044,0.0029243148123618014,4.607189183571626
Madak_(Konnos),Austronesian,mada1284,0.6925925925925925,0.7830439814814815,0.041790948310829225,2.164377515823215
Riuk_Bekati'_(Dayak),Austronesian,beka1241,0.5392857142857143,0.5392857142857143,0.0,0.0
'Are'are,Austronesian,area1240,0.4892195767195767,0.4947309523809524,0.008353627865497534,0.6597583409405812
Tokotu'a_(Kabaena),Austronesian,kaba1285,0.6785714285714286,0.6785714285714286,0.0,0.0
Sarangani_Blaan,Austronesian,sara1326,0.9166666666666667,0.9166666666666667,0.0,0.0
Biak,Austronesian,biak1248,0.9,0.9,0.0,0.0
Cotabato_Manobo,Austronesian,cota1241,0.8285714285714286,0.8285714285714286,0.0,0.0
Seke_(Ske),Austronesian,seke1241,0.7695652173913043,0.7676717391304347,0.01718757964317253,-0.1101654974219572
Vaekau-Taumako,Austronesian,pile1238,0.7269668737060041,0.7467030538302277,0.007864253063456245,2.509606438777265
Tagalog,Austronesian,taga1270,0.8803418803418803,0.8576819291819292,0.003881446153624132,-5.838017651950001
Tukang_Besi_South,Austronesian,tuka1249,0.7333333333333333,0.7333333333333333,0.0,0.0
Sungwaloge_(Tauta),Austronesian,mari1426e,0.8139233954451346,0.8184791925465839,0.015614667428164392,0.291763953501303
Sie_(Sye),Austronesian,siee1239,0.7775224775224775,0.8071409090909091,0.016373377158469576,1.8089384542828197
Dampelas,Austronesian,damp1237,0.7384493843303912,0.7872331989393774,0.00967433349076284,5.042602124018724
Mono-Alu,Austronesian,mono1273,0.8333333333333333,0.8333333333333333,0.0,0.0
Tubuai,Austronesian,tubu1240,0.6369047619047619,0.6369047619047619,0.0,0.0
Ifaluk_Nuclear_Woleaian_,Austronesian,nucl1479,0.7928571428571429,0.7929714285714285,0.00470404167819028,0.0242952171991788
Kapingamarangi,Austronesian,kapi1249,0.5,0.5,0.0,0.0
Sikaiana,Austronesian,sika1261,0.6536231884057971,0.6487710144927537,0.014523758452873164,-0.33408528025220685
Ulawa,Austronesian,ulaw1237,0.8354166666666667,0.8558223958333333,0.01775706629513784,1.1491610622782893
Rennell_Islanders,Austronesian,renn1242,0.5728546626984127,0.5432348710317461,0.017890637526304022,-1.6556029165040989
Magam,Austronesian,maga1262,0.7387755102040816,0.7387755102040816,0.0,0.0
Tirax_(Mae),Austronesian,maee1241,0.9464285714285714,0.9464285714285714,0.0,0.0
Luburua_(Kara),Austronesian,lubu1242,0.5827922077922078,0.7007308441558442,0.033915053791795616,3.4774715997108916
Atayal,Austronesian,atay1247,0.8333333333333333,0.8333333333333333,0.0,0.0
Brooke's_Point_Palawano,Austronesian,broo1239,0.913003663003663,0.8907846967846967,0.0043681729846444285,-5.086558224015681
Tungag,Austronesian,tung1290,0.75,0.75,0.0,0.0
Cebuano,Austronesian,cebu1242,0.8307453416149068,0.8504984472049689,0.006381032791548763,3.095596941019294
Alangan,Austronesian,alan1249,0.8847826086956522,0.8182130434782608,0.011581503087226778,-5.747921035466527
Kwamera,Austronesian,kwam1252,0.9028985507246376,0.9057521739130435,0.0031555553343486946,0.904317270986744
Konawe,Austronesian,kona1243,0.8392857142857143,0.8392857142857143,0.0,0.0
Port_Sandwich,Austronesian,port1285,0.8030696576151122,0.8162885235976145,0.03094517058328016,0.4271705643673055
Neve'ei,Austronesian,vinm1237,0.7464076858813701,0.7808170843776107,0.023944185190757604,1.4370670048744247
Ma'anyan,Austronesian,maan1238,0.7565217391304347,0.770645652173913,0.00878046626131494,1.608560710005291
Vera'a,Austronesian,vera1241,0.7571428571428571,0.7571428571428571,0.0,0.0
Bierebo,Austronesian,bier1244,0.3125,0.3125,0.0,0.0
Central_Subanen_(Subanung),Austronesian,cent2089,0.6428571428571428,0.6428571428571428,0.0,0.0
Mori_Atas,Austronesian,mori1269,0.875,0.875,0.0,0.0
Kankanay,Austronesian,nort2877,0.7976190476190477,0.7976190476190477,0.0,0.0
Mangarevans,Austronesian,mang1401,0.7984126984126984,0.8010506944444444,0.008732726599300807,0.3020816009466385
Manggarai,Austronesian,mang1405,0.8928571428571429,0.8928571428571429,0.0,0.0
Tanampedagi_Taje,Austronesian,taje1237b,0.878743961352657,0.8887814958592132,0.009199920678630832,1.0910457662826312
Mungiki_(Bellona),Austronesian,mung1270,0.6444444444444444,0.741562962962963,0.031262849970609775,3.1065151964654465
Marshallese,Austronesian,mars1254,0.5,0.5,0.0,0.0
Totoli,Austronesian,toto1304,0.7508626639061421,0.7469853190287973,0.0012837450446879961,-3.020338729554489
Lo-Toga_(Loh),Austronesian,loto1240,0.896583850931677,0.8984920031055901,0.007686123079416345,0.24825938307221915
Tahitians,Austronesian,tahi1242,0.5052083333333334,0.4882359375,0.008939403176439641,-1.8986050297032349
Pangasinan,Austronesian,pang1290,0.6330409356725146,0.6376709064327485,0.0020258323418612797,2.2854659117446845
Sawai,Austronesian,sawa1247,0.8802129688493325,0.8673344882390337,0.005106253422824912,-2.52209977529359
Binukid_(Talaandig-Binukid),Austronesian,binu1244,0.8039855072463769,0.8073209239130434,0.014706808457288764,0.22679405095627952
Fordata,Austronesian,ford1242,0.96,0.9579565061409179,0.041503946084780856,-0.049236134195717415
Brunei-Sabah_Malay_(Malay),Austronesian,saba1263,0.8581635755548799,0.8197218949528733,0.00634850671338897,-6.05523193681646
Samoan,Austronesian,samo1305,0.8429166666666666,0.8430035267857143,0.01881097685928956,0.004617523039734525
Uma_Juman_(Kayan),Austronesian,umaj1240,1.0,1.0,0.0,0.0
North_Marquesan,Austronesian,nort2845,0.6318336425479283,0.6282265769944342,0.032806009134515084,-0.10995136710180098
Indonesian,Austronesian,indo1316,0.9260869565217391,0.947945652173913,0.008235881032022909,2.654081034825845
Pendau,Austronesian,pend1242,0.878743961352657,0.8880029761904762,0.009601421681916454,0.9643379016732346
Numbami,Austronesian,numb1247,0.8205227743271222,0.852746635610766,0.014026140716302997,2.29741465848757
Olal,Austronesian,olal1237,0.6695767195767196,0.6934835978835979,0.012603159443558325,1.8968956485825867
Padoe,Austronesian,pado1242,0.9464285714285714,0.9464285714285714,0.0,0.0
Arosi,Austronesian,aros1241,0.9642857142857143,0.9787423469387755,0.013306284409990335,1.086451499729494
Varisi,Austronesian,vari1239,0.5476190476190476,0.5476190476190476,0.0,0.0
Menui,Austronesian,menu1237,0.6857142857142857,0.6857142857142857,0.0,0.0
Mouk,Austronesian,mouk1240,0.8885964912280702,0.8668381578947368,0.024118468633129716,-0.9021440649613031
Tonsea,Austronesian,tons1240,0.8982213438735178,0.9109874835309618,0.00498609033209038,2.560350656962906
Casiguran_Dumagat_Agta,Austronesian,casi1235,0.7172360248447205,0.7134068322981366,0.009055966214850749,-0.4228364434823567
Loniu,Austronesian,loni1238,0.9357142857142857,0.9806892857142857,0.014255899371536727,3.154834277926856
Tetum_(Tetun),Austronesian,tetu1245,0.7416666666666667,0.69785,0.018297801281956697,-2.3946410823618445
Avava_(Bangasa_Dialect),Austronesian,katb1237,0.7924579124579124,0.8355204124579124,0.018857226088765014,2.2836073448605627
Petapa_Taje,Austronesian,taje1237a,0.6428571428571429,0.6428571428571429,0.0,0.0
Talise_(Tolo),Austronesian,tali1259,0.7312252964426877,0.7310768280632411,0.003329847907150741,-0.044587135384702374
Indonesian_Bajau,Austronesian,indo1317,0.7895445134575569,0.81150533126294,0.0064414431539451785,3.4093008787840904
Xaracuu_(Canala),Austronesian,xara1244,0.873015873015873,0.873015873015873,0.0,0.0
Sungwaloge_(Navenvene),Austronesian,mari1426d,0.7611111111111111,0.7702722222222222,0.01986107581937779,0.4612595608830507
Tetun_Dili_(Tetum),Austronesian,tetu1246,0.6607142857142857,0.6607142857142857,0.0,0.0
Marquesas,Austronesian,marq1246,0.8625850340136054,0.8625850340136054,0.0,0.0
Letemboi-Repanbitip,Austronesian,lete1241,0.4632034632034632,0.4632034632034632,0.0,0.0
Kei,Austronesian,keii1239,0.9,0.9563794048847609,0.04116085554235724,1.3697335524705692
Southeast_Babar,Austronesian,sout2883,0.7702380952380953,0.7702380952380953,0.0,0.0
Butmas-Tur,Austronesian,butm1237,0.8425925925925926,0.8766157407407408,0.012871226680503202,2.643349308709252
Neverver,Austronesian,ling1265,0.8385730211817168,0.800125641025641,0.017316682071818395,-2.2202509693612775
West_Futuna,Austronesian,west2515,0.8294984001505741,0.8022158149821194,0.009460877191026075,-2.8837268064670654
North_Ambrym,Austronesian,nort2839,0.6991341991341992,0.7425984848484849,0.025343479450212064,1.7150086198571302
Lau,Austronesian,lauu1247,0.7428571428571429,0.7428571428571429,0.0,0.0
Takia,Austronesian,taki1248,0.7521739130434782,0.7870880434782609,0.016057869105735284,2.1742692137347532
Laiwui,Austronesian,laiw1239,0.8,0.8,0.0,0.0
Kings_Mill_Islands,Austronesian,gilb1244,0.8666666666666667,0.8666666666666667,0.0,0.0
Kusaien,Austronesian,kosr1238,0.8461538461538461,0.8461538461538461,0.0,0.0
Macushi,Cariban,macu1259,0.798051948051948,0.8788118506493506,0.01583249133045915,5.100896688446855
Galibi_Carib,Cariban,gali1262,0.9308510638297872,0.8943054620976572,0.019551937965758603,-1.8691549551830893
Waimiri_Atroari,Cariban,waim1253,0.9708333333333333,0.9709270833333333,0.00821280428034193,0.01141510217458882
De_kwana_Maquiritari_,Cariban,maqu1238,0.8093055555555556,0.8227167361111111,0.009565989612428867,1.4019647834585378
Panare,Cariban,enap1235,0.8583333333333334,0.8403795138888889,0.013214255460227902,-1.358670528088525
Wai_Wai,Cariban,waiw1244,0.8125,0.8100982142857143,0.0019989464486056315,-1.2015257917294888
Pemon,Cariban,pemo1248,0.911061507936508,0.9496981812169312,0.011200068712254084,3.449681807590207
Kodava,Dravidian,koda1255,0.699702380952381,0.7319538318452381,0.016623951570033282,1.9400592426528893
Malayalam,Dravidian,mala1464,0.7733901515151516,0.7733901515151516,0.0,0.0
Gondi,Dravidian,gond1265,0.9125,0.9125,0.0,0.0
Chenchu,Dravidian,chen1255,0.679047619047619,0.7351274404761905,0.023222474322063404,2.414894323956285
Kuvi,Dravidian,kuvi1243,0.7272727272727273,0.6826477272727273,0.02305947212645206,-1.9352134235895904
Yerukula,Dravidian,yeru1240,0.695,0.695,0.0,0.0
Malapandaram,Dravidian,mala1468,0.6540343915343916,0.6625300264550265,0.01651814785987317,0.514321278190817
Kui,Dravidian,kuii1252,0.8183333333333334,0.8340204166666667,0.020815718325702517,0.7536171986898714
Telugu,Dravidian,telu1262,0.8610119047619048,0.8799654017857143,0.011674932695168682,1.6234352281664777
Kadar,Dravidian,kada1242,0.698015873015873,0.698015873015873,0.0,0.0
Koya,Dravidian,koya1251,0.9003246753246753,0.9088670454545454,0.0159308720452914,0.5362148478491456
Paliyan,Dravidian,pali1274,0.6259920634920635,0.6967889384920635,0.022988792455719793,3.0796256539514393
Kurukh,Dravidian,kuru1302,0.7260416666666667,0.7260416666666667,0.0,0.0
Toda,Dravidian,toda1252,0.8125,0.8140902777777778,0.01096843877868835,0.14498670320042864
Tamil,Dravidian,tami1289,0.7791170634920634,0.8292137235449736,0.015001651150460557,3.3394097456647063
Northern_Gondi,Dravidian,nort2702,0.8020833333333334,0.8020833333333334,0.0,0.0
Dandami_Maria,Dravidian,dand1238,0.8593650793650793,0.8678750793650793,0.009391808949138391,0.9061087215557903
Canarese,Dravidian,nucl1305,0.32337454212454214,0.32337454212454214,0.0,0.0
Kashmiri,Indo-European,kash1277,0.7957070707070707,0.8803233164983165,0.012392346892642337,6.82810500095706
Tok_Pisin,Indo-European,tokp1240,0.7544513457556936,0.8076710144927536,0.012648956334065745,4.207435564761224
Modern_Welsh,Indo-European,wels1247,0.819047619047619,0.879662466931217,0.012452141792332309,4.867825061301737
Slovakian,Indo-European,slov1269,0.8006944444444445,0.7860932291666667,0.011823567386429926,-1.2349246890186307
Polish,Indo-European,poli1260,0.7838113808004782,0.8178104367844986,0.011657776921396626,2.9164270523669673
Belarusian,Indo-European,bela1254,0.876984126984127,0.8934176917989418,0.0059085538592363205,2.7813175958658136
Negerhollands,Indo-European,nege1244,0.9583333333333334,0.9112833333333333,0.009533357891659596,-4.935301971738882
Old_Russian,Indo-European,oldr1238,0.584577922077922,0.7459662743506493,0.030631472384882993,5.268710241704686
Old_Church_Slavonic,Indo-European,chur1257,0.8392857142857143,0.7965535714285714,0.013084636084570255,-3.2658258572077328
Serbocroation,Indo-European,sout1528,0.7678075396825397,0.791479439484127,0.015499765959560263,1.5272424024561808
Middle_High_German,Indo-European,midd1343,0.5136283469616802,0.7339933261183261,0.028251439710297827,7.800132715938065
Standard_Spanish,Indo-European,stan1288,0.882051282051282,0.872386858974359,0.010483755800907253,-0.9218474047332071
Macedonian,Indo-European,mace1250,0.8388888888888889,0.8299866898148148,0.007341897501010286,-1.2125202065064362
Sardinian,Indo-European,sard1257,0.7982142857142857,0.8377870535714286,0.015186064205447342,2.6058606971349367
Frisian,Indo-European,fris1239,0.9397515527950311,0.8857565734989649,0.01487225699612275,-3.6305840673774603
English,Indo-European,stan1293,0.8002070393374742,0.8871977225672878,0.015929477248615594,5.460987945312132
