language,language_family,code,simulation_code,simulation,mutual_information,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs
De_kwana_Maquiritari_,Cariban,maqu1238,maqu1238_REAL,N,0.10218717094933383,0.6111417341594978,1.9910760598382224,1.8888888888888886,3,4,8
Galibi_Carib,Cariban,gali1262,gali1262_REAL,N,0.4293837826142848,2.792999606493777,1.8802475148830993,1.4508637322688145,15,5,39
Macushi,Cariban,macu1259,macu1259_REAL,N,0.6071716548713031,0.8390141432168297,2.458235484658537,1.851063829787234,4,6,10
Panare,Cariban,enap1235,enap1235_REAL,N,1.1435800421897908,2.2369406762719706,3.108744411015932,1.9651643688261413,5,9,19
Pemon,Cariban,pemo1248,pemo1248_REAL,N,0.6747518962343944,2.3093825426765426,2.3723887561033687,1.6976368598689744,12,7,28
Waimiri_Atroari,Cariban,waim1253,waim1253_REAL,N,0.5929786596998918,2.036414237122231,2.3723887561033687,1.779410096403477,10,7,26
Wai_Wai,Cariban,waiw1244,waiw1244_REAL,N,0.2232719210605263,0.658214239532907,1.8591947623612493,1.635922841300723,3,4,7
Chenchu,Dravidian,chen1255,chen1255_REAL,N,1.4854752972273344,2.9414460711655215,1.4854752972273344,-0.0,10,3,10
Dandami_Maria,Dravidian,dand1238,dand1238_REAL,N,1.195996896528266,2.442348172617274,1.8256265261578954,0.6296296296296295,7,4,12
Gondi,Dravidian,gond1265,gond1265_REAL,N,0.0,1.8585552118703144,1.0,1.0,4,2,8
Kadar,Dravidian,kada1242,kada1242_REAL,N,0.0,2.0,1.0,1.0,4,2,8
Kodava,Dravidian,koda1255,koda1255_REAL,N,0.8935711016541907,2.2911340331362875,1.8935711016541907,1.0,7,4,14
Koya,Dravidian,koya1251,koya1251_REAL,N,1.5129890379687372,2.7811128754799186,2.561446897502059,1.0484578595333218,9,7,20
Kui,Dravidian,kuii1252,kuii1252_REAL,N,0.9697315665441308,2.7861719011977804,2.243773828551915,1.2740422620077843,9,6,22
Kurukh,Dravidian,kuru1302,kuru1302_REAL,N,0.2295739585136225,2.2295739585136225,1.584962500721156,1.3553885422075336,5,3,12
Kuvi,Dravidian,kuvi1243,kuvi1243_REAL,N,0.5133978044039611,1.9362600275315274,2.127478486418822,1.614080682014861,4,5,12
Malapandaram,Dravidian,mala1468,mala1468_REAL,N,1.263454175201743,3.409447318276918,2.533694296204379,1.270240121002636,12,6,28
Malayalam,Dravidian,mala1464,mala1464_REAL,N,0.0,2.73215889136457,1.0,1.0,7,2,14
Northern_Gondi,Dravidian,nort2702,nort2702_REAL,N,0.0,1.6858157091530304,1.0,1.0,4,2,8
Paliyan,Dravidian,pali1274,pali1274_REAL,N,0.863120568566631,2.148834854280917,1.863120568566631,1.0,6,4,12
Tamil,Dravidian,tami1289,tami1289_REAL,N,2.4782129458410007,4.296439344671016,3.028212945841001,0.5500000000000002,21,10,32
Telugu,Dravidian,telu1262,telu1262_REAL,N,1.1661968176822184,2.378111240925562,2.5485806065228545,1.382383788840636,6,6,16
Toda,Dravidian,toda1252,toda1252_REAL,N,0.26580699380511463,1.0253807870643001,2.6417051956233464,2.3758982018182317,5,8,16
Yerukula,Dravidian,yeru1240,yeru1240_REAL,N,0.0,1.5219280948873621,1.0,1.0,3,2,6
Albanian,Indo-European,alba1267,alba1267_REAL,N,0.7793498372920853,1.991264260535429,2.5485806065228545,1.7692307692307692,6,6,16
Albanian_Tosk_,Indo-European,tosk1239,tosk1239_REAL,N,0.7522121733341476,1.0746456504042152,2.5365258988243435,1.784313725490196,4,6,10
Ancient_Greek,Indo-European,anci1242,anci1242_REAL,N,0.7793498372920853,1.7793498372920853,1.7793498372920853,1.0,4,4,8
Armenian,Indo-European,nucl1235,nucl1235_REAL,N,2.3178113757536236,3.317811375753623,2.5485806065228545,0.23076923076923078,10,6,12
Assamese,Indo-European,assa1263,assa1263_REAL,N,1.5794340029249647,2.251614471810182,2.7936450333085068,1.214211030383542,6,8,14
Avestan,Indo-European,aves1237,aves1237_REAL,N,0.0,0.9940302114769565,1.0,1.0,2,2,4
Balochi,Indo-European,balo1260,balo1260_REAL,N,1.126752385379786,1.1267523853797863,2.226613483749504,1.099861098369718,3,5,5
Belarusian,Indo-European,bela1254,bela1254_REAL,N,0.7793498372920853,1.7793498372920853,1.7793498372920853,1.0,4,4,8
Bengali,Indo-European,beng1280,beng1280_REAL,N,2.3903083326692296,3.6906993328423066,3.178688570451097,0.7883802377818677,14,10,26
Bihari,Indo-European,biha1245,biha1245_REAL,N,0.0,0.9182958340544896,1.0,1.0,2,2,4
Boers,Indo-European,afri1274,afri1274_REAL,N,0.7793498372920853,1.7793498372920853,1.7793498372920853,1.0,4,4,8
Breton,Indo-European,bret1244,bret1244_REAL,N,0.7793498372920853,1.779349837292085,1.7793498372920853,1.0,4,4,8
Bulgarian,Indo-European,bulg1262,bulg1262_REAL,N,0.7793498372920848,1.991264260535429,2.5485806065228545,1.7692307692307696,6,6,16
Central_Kurdish,Indo-European,cent1972,cent1972_REAL,N,1.928682761569441,2.1430814346330984,2.144369036079245,0.21568627450980393,5,5,7
Chavacano,Indo-European,chav1241,chav1241_REAL,N,0.8865408928220899,2.175735869100491,1.8865408928220897,0.9999999999999998,6,4,12
Cornish,Indo-European,corn1251,corn1251_REAL,N,0.8739810481273577,1.5798634010685342,1.5798634010685342,0.7058823529411765,3,3,5
Czech,Indo-European,czec1258,czec1258_REAL,N,0.7793498372920853,1.7793498372920853,1.7793498372920853,1.0,4,4,8
Danish,Indo-European,dani1285,dani1285_REAL,N,0.7793498372920853,1.2220334913046598,2.5485806065228545,1.7692307692307692,5,6,12
Dari,Indo-European,dari1249,dari1249_REAL,N,2.3178113757536236,3.3178113757536236,2.5485806065228545,0.23076923076923078,10,6,12
Dutch,Indo-European,dutc1256,dutc1256_REAL,N,0.7793498372920853,1.7793498372920853,1.7793498372920853,1.0,4,4,8
Eastern_Armenian,Indo-European,east2283,east2283_REAL,N,0.7793498372920851,1.2220334913046598,2.5485806065228545,1.7692307692307694,5,6,12
Eastern_Pahari_Nepali_,Indo-European,east1436,east1436_REAL,N,0.0,1.9182958340544896,1.0,1.0,4,2,8
Eastern_Yiddish,Indo-European,east2295,east2295_REAL,N,0.7793498372920851,1.2220334913046598,2.5485806065228545,1.7692307692307694,5,6,12
English,Indo-European,stan1293,stan1293_REAL,N,0.8865408928220897,1.1863929342238186,1.8865408928220897,1.0,3,4,6
Frisian,Indo-European,fris1239,fris1239_REAL,N,0.7522121733341474,1.9541506106448687,1.7522121733341474,1.0,6,4,12
German,Indo-European,stan1295,stan1295_REAL,N,0.8865408928220899,1.8820451081368623,1.8865408928220897,0.9999999999999998,4,4,8
Gothic,Indo-European,goth1244,goth1244_REAL,N,0.0,0.9940302114769565,1.0,1.0,2,2,4
Gujarati,Indo-European,guja1252,guja1252_REAL,N,2.3178113757536236,3.5297257989969673,2.687412932462732,0.3696015567091082,12,7,18
Hindi,Indo-European,hind1269,hind1269_REAL,N,2.317811375753624,3.6835719528431206,2.687412932462732,0.3696015567091081,14,7,22
Hittite,Indo-European,hitt1242,hitt1242_REAL,N,0.9940302114769564,1.5394847569315018,1.5394847569315018,0.5454545454545454,3,3,5
Icelandic,Indo-European,icel1247,icel1247_REAL,N,0.7793498372920851,1.010119068061316,2.5485806065228545,1.7692307692307694,3,6,8
Irish,Indo-European,iris1253,iris1253_REAL,N,0.7793498372920851,1.010119068061316,2.5485806065228545,1.7692307692307694,3,6,8
Italian,Indo-European,ital1282,ital1282_REAL,N,0.7522121733341474,1.7509245718880004,1.7522121733341474,1.0,4,4,8
Jamaican_Creole,Indo-European,jama1262,jama1262_REAL,N,0.7522121733341476,1.1698368851546728,2.5365258988243435,1.784313725490196,5,6,12
Judeo_Tat,Indo-European,jude1256,jude1256_REAL,N,0.7793498372920853,1.2220334913046598,2.5485806065228545,1.7692307692307692,5,6,12
Kashmiri,Indo-European,kash1277,kash1277_REAL,N,2.3178113757536236,3.3178113757536236,2.5485806065228545,0.23076923076923078,10,6,12
Kriol_Roper_River,Indo-European,krio1252,krio1252_REAL,N,0.25808292249759934,1.0794624460149354,2.2295501653826695,1.9714672428850701,4,5,12
Kristang_(Malacca_Creole_Portugese),Indo-European,mala1533,mala1533_REAL,N,0.8865408928220898,2.0018228256222304,1.8865408928220897,0.9999999999999999,5,4,10
Kumaoni,Indo-European,kuma1273,kuma1273_REAL,N,0.2847760263020125,1.447807986206917,2.691253912082342,2.4064778857803297,5,9,23
Lahnda,Indo-European,lahn1241,lahn1241_REAL,N,1.995236640510314,2.2809509262245995,2.2809509262245995,0.2857142857142857,5,5,7
Latin,Indo-European,lati1261,lati1261_REAL,N,0.7522121733341471,1.9297366400990543,2.536525898824343,1.784313725490196,6,6,16
Latin,Indo-European,lati1261a,lati1261a_REAL,N,2.2298711950933834,2.577697282049906,2.5776972820499053,0.34782608695652173,6,6,8
Latvian,Indo-European,latv1249,latv1249_REAL,N,0.7793498372920846,1.9912642605354292,2.356272914215162,1.5769230769230773,6,6,16
Lithuanian,Indo-European,lith1251,lith1251_REAL,N,0.8990721928532903,2.0913798851609826,1.7793498372920853,0.880277644438795,5,4,9
Luxembourgish,Indo-European,luxe1241,luxe1241_REAL,N,0.7721827246586119,1.0988939299246048,1.7522121733341474,0.9800294486755354,4,4,7
Macedonian,Indo-European,mace1250,mace1250_REAL,N,0.7793498372920851,1.991264260535429,2.16396522190747,1.3846153846153848,6,5,14
Mahasu_Pahari,Indo-European,maha1287,maha1287_REAL,N,0.0,1.4353713907745331,1.0,1.0,3,2,6
Maithili,Indo-European,mait1250,mait1250_REAL,N,2.3178113757536236,3.5297257989969664,2.5485806065228545,0.23076923076923078,12,6,16
Marathi,Indo-European,mara1378,mara1378_REAL,N,2.3178113757536236,3.5297257989969673,2.5485806065228545,0.23076923076923075,12,6,16
Marwari_India_,Indo-European,marw1260,marw1260_REAL,N,2.2108016213311616,2.89227186568361,2.7108016213311616,0.49999999999999994,8,7,13
Middle_English,Indo-European,midd1317,midd1317_REAL,N,0.9983636725938132,1.995236640510314,1.522173196403337,0.5238095238095237,4,3,6
Middle_High_German,Indo-European,midd1343,midd1343_REAL,N,1.9373519499306273,2.2616762742549517,2.2616762742549517,0.32432432432432434,5,5,7
Modern_Greek,Indo-European,mode1248,mode1248_REAL,N,0.7793498372920853,1.7793498372920853,1.7793498372920853,1.0,4,4,8
Modern_Welsh,Indo-European,wels1247,wels1247_REAL,N,0.7793498372920851,1.7793498372920853,1.779349837292085,1.0,4,4,8
Negerhollands,Indo-European,nege1244,nege1244_REAL,N,0.0,1.0,1.0,1.0,2,2,4
Nepali,Indo-European,nepa1254,nepa1254_REAL,N,1.54515219719895,3.2639334294856344,2.133387491316597,0.5882352941176471,10,5,15
Northern_Kurdish,Indo-European,nort2641,nort2641_REAL,N,2.320839624314539,3.3195520228683923,2.536525898824343,0.2156862745098039,10,6,12
Norwegian_Bokmål,Indo-European,norw1259,norw1259_REAL,N,0.7522121733341471,1.7509245718880009,1.7522121733341471,1.0,4,4,8
Old_Church_Slavonic,Indo-European,chur1257,chur1257_REAL,N,0.0,1.0,1.0,1.0,2,2,4
Old_English_ca_450_1100_,Indo-European,olde1238,olde1238_REAL,N,1.5592359163248455,1.9660155773417944,2.3689721453217496,0.8097362289969041,4,6,8
Old_High_German_ca_750_1050_,Indo-European,oldh1241,oldh1241_REAL,N,0.6632132984977055,1.5297257989969675,2.6800810637956762,2.0168677652979707,11,7,19
Old_Irish,Indo-European,oldi1245,oldi1245_REAL,N,1.448575666022411,1.9940302114769566,1.9940302114769564,0.5454545454545454,4,4,6
Old_Norse,Indo-European,oldn1244,oldn1244_REAL,N,1.5834766425559879,2.581358330499424,1.9383153522334071,0.3548387096774193,6,4,8
Old_Prussian,Indo-European,prus1238,prus1238_REAL,N,0.0,0.9940302114769565,1.0,1.0,2,2,4
Old_Russian,Indo-European,oldr1238,oldr1238_REAL,N,0.9952525494396793,1.995252549439679,1.9848769520877583,0.9896244026480789,4,4,8
Old_Welsh,Indo-European,oldw1239,oldw1239_REAL,N,0.8960382325345573,1.5794340029249652,1.5835382325345573,0.6875,3,3,5
Oriya,Indo-European,oriy1255,oriy1255_REAL,N,2.276799921768014,3.677234366404766,2.5434665884346805,0.26666666666666666,15,7,21
Ossetian,Indo-European,osse1243,osse1243_REAL,N,1.928682761569441,2.143081434633099,2.536525898824343,0.607843137254902,5,6,8
Ossetic,Indo-European,osse1245,osse1245_REAL,N,0.0,1.0,1.0,1.0,2,2,4
Panjabi,Indo-European,panj1256,panj1256_REAL,N,2.125503683445931,3.491264260535429,2.8122249516102906,0.6867212681643594,13,8,24
Pashto,Indo-European,pash1269,pash1269_REAL,N,1.356272914215162,3.106648875920045,2.16396522190747,0.8076923076923078,11,5,20
Polish,Indo-European,poli1260,poli1260_REAL,N,2.3178113757536236,3.317811375753623,2.5485806065228545,0.23076923076923078,10,6,12
Portuguese,Indo-European,port1283,port1283_REAL,N,0.36505518964028494,1.3593548989929238,1.365055189640285,1.0,4,4,8
Romanian,Indo-European,roma1327,roma1327_REAL,N,0.7793498372920851,1.991264260535429,1.779349837292085,1.0,6,4,12
Russian,Indo-European,russ1263,russ1263_REAL,N,0.7793498372920851,1.7793498372920853,1.779349837292085,1.0,4,4,8
Russian,Indo-European,russ1263a,russ1263a_REAL,N,0.88654089282209,1.8820451081368619,1.88654089282209,0.9999999999999999,4,4,8
Sanskrit,Indo-European,sans1269,sans1269_REAL,N,1.8533472117704872,3.1877344236334335,2.5365258988243435,0.6831786870538563,11,6,20
Sardinian,Indo-European,sard1257,sard1257_REAL,N,0.7793498372920853,1.7793498372920853,1.7793498372920853,1.0,4,4,8
Saterfriesisch,Indo-European,sate1242,sate1242_REAL,N,0.7522121733341474,1.7509245718880009,1.7522121733341474,1.0,4,4,8
Serbocroation,Indo-European,sout1528,sout1528_REAL,N,1.4034099330298797,2.40340993302988,2.16396522190747,0.7605552888775902,6,5,10
Serbs,Indo-European,serb1264,serb1264_REAL,N,0.7793498372920853,1.7793498372920853,2.16396522190747,1.3846153846153846,4,5,10
Sindhi,Indo-European,sind1272,sind1272_REAL,N,2.247966459203214,3.487521894173951,2.5957925461597355,0.34782608695652173,12,7,18
Sinhala,Indo-European,sinh1246,sinh1246_REAL,N,0.8631205685666301,2.148834854280917,2.699513850319966,1.836393281753336,6,7,18
Slovakian,Indo-European,slov1269,slov1269_REAL,N,0.7793498372920848,1.779349837292085,2.1639652219074694,1.3846153846153846,4,5,10
Slovenian,Indo-European,slov1268,slov1268_REAL,N,0.7522121733341474,1.7509245718880009,1.7522121733341474,1.0,4,4,8
Standard_Catalan,Indo-European,stan1289,stan1289_REAL,N,0.7793498372920853,1.779349837292085,1.7793498372920853,1.0,4,4,8
Standard_French,Indo-European,stan1290,stan1290_REAL,N,0.7522121733341472,1.9297366400990543,1.7522121733341471,0.9999999999999999,6,4,12
Standard_Spanish,Indo-European,stan1288,stan1288_REAL,N,0.7793498372920851,2.145110414381583,1.7793498372920853,1.0000000000000002,8,4,16
Swedish,Indo-European,swed1254,swed1254_REAL,N,0.7793498372920853,1.2220334913046598,2.5485806065228545,1.7692307692307692,5,6,12
Tajik,Indo-European,taji1245,taji1245_REAL,N,0.0,2.584962500721156,1.0,1.0,6,2,12
Tokharian_A,Indo-European,tokh1242,tokh1242_REAL,N,0.0,0.9940302114769565,1.0,1.0,2,2,4
Tokharian_B,Indo-European,tokh1243,tokh1243_REAL,N,0.0,0.9940302114769565,1.0,1.0,2,2,4
Tok_Pisin,Indo-European,tokp1240,tokp1240_REAL,N,0.9321115676166749,1.5821930667351332,1.932111567616675,1.0,3,4,6
Torres_Strait_Creole_(Broken),Indo-European,torr1261,torr1261_REAL,N,0.5615001432628612,1.8820451081368623,2.2571523171759043,1.695652173913043,4,5,12
Ukrainian,Indo-European,ukra1253,ukra1253_REAL,N,1.1770225546116344,2.1770225546116344,2.569258485661211,1.3922359310495764,6,7,14
Urdu,Indo-European,urdu1245,urdu1245_REAL,N,2.247966459203214,3.5744784159130814,2.5957925461597355,0.3478260869565216,13,7,20
Vlax_Romani,Indo-European,vlax1238,vlax1238_REAL,N,0.7793498372920853,1.7793498372920853,1.7793498372920853,1.0,4,4,8
Wallon,Indo-European,wall1255,wall1255_REAL,N,0.7522121733341474,1.7509245718880009,1.936132013957395,1.1839198406232476,4,5,10
Western_Armenian,Indo-European,homs1234,homs1234_REAL,N,0.7793498372920853,1.2220334913046598,2.5485806065228545,1.7692307692307692,5,6,12
Western_Farsi,Indo-European,west2369,west2369_REAL,N,2.315430873966485,3.531500481979305,3.2839246061259058,0.9684937321594209,12,10,24
Western_Panjabi,Indo-European,west2386,west2386_REAL,N,0.7793498372920851,1.2220334913046598,2.5485806065228545,1.7692307692307694,5,6,12
Aghul,Nakh-Daghestanian,aghu1253,aghu1253_REAL,N,0.7793498372920853,1.1451104143815827,1.7793498372920853,1.0,4,4,8
Akhvakh_Northern_Akhvakh_,Nakh-Daghestanian,akhv1239,akhv1239_REAL,N,0.7793498372920855,1.2220334913046598,2.5485806065228545,1.769230769230769,5,6,12
Andi,Nakh-Daghestanian,andi1255,andi1255_REAL,N,0.8827887107553392,1.4814873887023627,2.5485806065228545,1.6657918957675153,6,6,13
Archi,Nakh-Daghestanian,arch1244,arch1244_REAL,N,0.799123696176451,2.05613384957261,2.5485806065228545,1.7494569103464035,7,6,17
Avar_Ancux_,Nakh-Daghestanian,ancu1238,ancu1238_REAL,N,0.7793498372920848,1.2220334913046598,2.7408882988305465,1.9615384615384617,5,7,13
Avar_Andalal_,Nakh-Daghestanian,anda1281,anda1281_REAL,N,0.8827887107553392,1.4814873887023627,2.5485806065228545,1.6657918957675153,6,6,13
Avar,Nakh-Daghestanian,avar1256,avar1256_REAL,N,0.7793498372920853,1.2220334913046598,2.740888298830547,1.9615384615384617,5,7,13
Avar_Batlux_,Nakh-Daghestanian,batl1238,batl1238_REAL,N,0.7793498372920853,1.2220334913046598,1.7793498372920853,1.0,5,4,10
Avar_Hid_dialect_,Nakh-Daghestanian,hidd1238,hidd1238_REAL,N,0.7793498372920853,1.2220334913046598,2.5485806065228545,1.7692307692307692,5,6,12
Avaz_Khunzakh_,Nakh-Daghestanian,kunz1243,kunz1243_REAL,N,0.7793498372920848,1.2220334913046598,2.16396522190747,1.384615384615385,5,5,11
Bahvalal,Nakh-Daghestanian,bagv1239,bagv1239_REAL,N,0.7793498372920853,1.2220334913046598,2.5485806065228545,1.7692307692307692,5,6,12
Bats_Tsova_Tush_,Nakh-Daghestanian,bats1242,bats1242_REAL,N,0.7793498372920853,1.2220334913046598,2.5485806065228545,1.7692307692307692,5,6,12
Bezhta,Nakh-Daghestanian,bezh1248,bezh1248_REAL,N,0.7793498372920853,1.9912642605354294,2.5485806065228545,1.7692307692307692,6,6,16
Budukh,Nakh-Daghestanian,budu1248,budu1248_REAL,N,0.40746777143542046,0.8501514254479945,2.5485806065228545,2.141112835087434,4,6,12
Chamalal,Nakh-Daghestanian,cham1309,cham1309_REAL,N,0.7793498372920851,1.2220334913046598,2.5485806065228545,1.7692307692307694,5,6,12
Chamalal_Gigatli_,Nakh-Daghestanian,giga1238,giga1238_REAL,N,0.7793498372920851,1.2220334913046598,2.5485806065228545,1.7692307692307694,5,6,12
Dargwa_Chirag_,Nakh-Daghestanian,chir1284,chir1284_REAL,N,0.7793498372920853,1.2220334913046598,1.7793498372920853,1.0,5,4,10
Dargwa_Itsari_,Nakh-Daghestanian,itsa1239,itsa1239_REAL,N,0.7793498372920853,1.2220334913046598,1.7793498372920853,1.0,5,4,10
Godoberi,Nakh-Daghestanian,ghod1238,ghod1238_REAL,N,0.7793498372920851,1.2220334913046598,2.5485806065228545,1.7692307692307694,5,6,12
Hinuq,Nakh-Daghestanian,hinu1240,hinu1240_REAL,N,0.7793498372920853,1.2220334913046598,2.5485806065228545,1.7692307692307692,5,6,12
Hunzib,Nakh-Daghestanian,hunz1247,hunz1247_REAL,N,0.7793498372920853,1.2220334913046598,1.7793498372920853,1.0,5,4,10
Ingush,Nakh-Daghestanian,ingu1240,ingu1240_REAL,N,0.7793498372920855,1.2220334913046598,2.5485806065228545,1.769230769230769,5,6,12
Inxokvari,Nakh-Daghestanian,inxo1238,inxo1238_REAL,N,0.7793498372920853,1.2220334913046598,2.5485806065228545,1.7692307692307692,5,6,12
Rutul,Nakh-Daghestanian,shin1265,shin1265_REAL,N,0.7793498372920851,1.2220334913046598,2.5485806065228545,1.7692307692307694,5,6,12
East_Kewa,Nuclear Trans New Guinea,east2516,east2516_REAL,N,0.9967916319816368,1.640223928941852,1.9967916319816368,1.0,4,4,8
Erave_(South_Kewa),Nuclear Trans New Guinea,erav1244,erav1244_REAL,N,0.9967916319816369,1.640223928941852,1.9967916319816368,0.9999999999999999,4,4,8
Kalam,Nuclear Trans New Guinea,kala1397,kala1397_REAL,N,1.5821930667351334,2.871388043013535,2.582193066735133,0.9999999999999998,8,6,16
Komba,Nuclear Trans New Guinea,komb1273,komb1273_REAL,N,0.9321115676166747,2.0018228256222304,1.9321115676166747,1.0,5,4,10
Ku_Waru,Nuclear Trans New Guinea,boun1245,boun1245_REAL,N,0.0,0.9852281360342516,1.0,1.0,2,2,4
Kyaka,Nuclear Trans New Guinea,kyak1244,kyak1244_REAL,N,0.8865408928220901,2.3496489125787523,2.2343669797786117,1.3478260869565215,6,5,15
Proto_Sogeram,Nuclear Trans New Guinea,soge1235,soge1235_REAL,N,1.189730942757005,1.9312952802328744,2.2556845592484938,1.0659536164914887,4,5,9
West_Kewa,Nuclear Trans New Guinea,west2599,west2599_REAL,N,0.9967916319816369,1.640223928941852,1.9967916319816368,0.9999999999999999,4,4,8
Abui,Other,abui1241,abui1241_REAL,N,2.220446049250313e-16,1.9502120649147465,1.0,0.9999999999999998,4,2,8
Achuar,Other,achu1249,achu1249_REAL,N,0.35552099080539756,1.3374181066892752,2.218542602257215,1.8630216114518174,7,5,17
Adang,Other,adan1251,adan1251_REAL,N,0.7880773055833765,2.413591303318716,2.2343669797786117,1.4462896741952351,12,5,18
Agob-Ende-Kawam,Other,agob1244,agob1244_REAL,N,1.1102230246251565e-16,0.9182958340544896,1.0,0.9999999999999999,2,2,4
Aguaruna,Other,agua1253,agua1253_REAL,N,0.5276694429803133,1.5087271128113853,2.721407019267802,2.193737576287489,7,7,19
Alamblak,Other,alam1246,alam1246_REAL,N,2.220446049250313e-16,2.2359263506290326,1.0,0.9999999999999998,5,2,10
Amanab,Other,aman1265,aman1265_REAL,N,1.1145892622932434,2.229871195093384,2.930019153691655,1.8154298913984117,5,8,22
ASF_Auslan,Other,aust1271,aust1271_REAL,N,0.8865408928220898,1.1863929342238186,1.8865408928220897,0.9999999999999999,3,4,6
Atsugewi,Other,atsu1245,atsu1245_REAL,N,0.4394969869215135,0.5304060778306042,2.3485878960124227,1.9090909090909092,3,6,8
Au,Other,auuu1241,auuu1241_REAL,N,0.5615001432628606,1.306170651709187,2.431065360654165,1.8695652173913044,4,6,11
Awa,Other,imbo1238,imbo1238_REAL,N,2.220446049250313e-16,1.8423709931771084,1.0,0.9999999999999998,4,2,8
Awiakay,Other,awia1234,awia1234_REAL,N,1.2343669797786119,2.871388043013535,3.0169756754307855,1.7826086956521736,8,9,30
Ayoreo,Other,ayor1240,ayor1240_REAL,N,0.5002812794243323,1.7022197167350537,2.5365258988243435,2.0362446194000112,5,6,16
Bardi,Other,bard1254,bard1254_REAL,N,0.0,1.3787834934861756,1.0,1.0,3,2,6
Bari,Other,bari1297,bari1297_REAL,N,0.7793498372920851,1.010119068061316,2.5485806065228545,1.7692307692307694,3,6,8
Baruya,Other,baru1267,baru1267_REAL,N,0.0,1.3787834934861753,1.0,1.0,3,2,6
Basque,Other,basq1248,basq1248_REAL,N,0.7793498372920851,1.010119068061316,2.5485806065228545,1.7692307692307694,3,6,8
Basque,Other,west1508,west1508_REAL,N,0.7522121733341472,2.150229042017418,1.7522121733341471,0.9999999999999999,10,4,20
Berik,Other,beri1254,beri1254_REAL,N,0.0,0.9852281360342516,1.0,1.0,2,2,4
Bilua,Other,bilu1245,bilu1245_REAL,N,0.11822969685181595,1.1863929342238186,1.4660557838083375,1.3478260869565215,3,3,7
Bininj_Kun-wok,Other,gunw1252,gunw1252_REAL,N,0.0,0.8112781244591328,1.0,1.0,2,2,4
Blagar,Other,blag1240,blag1240_REAL,N,0.7424875695421236,1.7399546474223628,1.53196125375265,0.7894736842105263,4,3,6
Buin,Other,buin1247,buin1247_REAL,N,0.9967916319816369,2.7068905956085185,1.9967916319816368,0.9999999999999999,7,4,14
Cayubaba,Other,cayu1262,cayu1262_REAL,N,0.0,1.4591479170272446,1.0,1.0,3,2,6
Central_Aymara,Other,cent2142,cent2142_REAL,N,0.0,1.9182958340544896,1.0,1.0,4,2,8
Cha_palaa,Other,chac1249,chac1249_REAL,N,1.1102230246251565e-16,1.9182958340544893,1.0,0.9999999999999999,4,2,8
Chimariko,Other,chim1301,chim1301_REAL,N,0.6973120237173587,0.9794636179479979,2.03270356976492,1.3353915460475612,4,5,8
Chipaya,Other,chip1262,chip1262_REAL,N,0.0,1.5726236638951638,1.0,1.0,3,2,6
Chiricahua,Other,mesc1238,mesc1238_REAL,N,0.16499311798315408,1.3597839479095564,1.7522121733341474,1.5872190553509933,3,4,9
Cocopa,Other,coco1261,coco1261_REAL,N,0.9881181916132618,2.2473358246869526,2.5634348173063257,1.575316625693064,6,8,20
Cofan,Other,cofa1242,cofa1242_REAL,N,0.0,1.0,1.0,1.0,2,2,4
Copper_Inuit,Other,copp1244,copp1244_REAL,N,0.7793498372920851,2.145110414381583,2.6800810637956762,1.9007312265035912,9,7,24
Cruzeño,Other,cruz1243,cruz1243_REAL,N,2.220446049250313e-16,1.9502120649147465,1.0,0.9999999999999998,4,2,8
Cubeo,Other,cube1242,cube1242_REAL,N,0.6979078010016793,2.0,1.9406454496153465,1.2427376486136672,4,4,10
Cusco_Quechua,Other,cusc1236,cusc1236_REAL,N,1.2406118745807349,2.6402076263777667,2.4629367900034427,1.2223249154227078,7,6,16
Dalabon,Other,ngal1292,ngal1292_REAL,N,0.0,1.4488156357251847,1.0,1.0,3,2,6
Daribi,Other,dadi1250,dadi1250_REAL,N,0.9321115676166749,1.5821930667351334,1.932111567616675,1.0,3,4,6
Degexit_an,Other,dege1248,dege1248_REAL,N,0.0,0.9940302114769565,1.0,1.0,2,2,4
DeneTha_South_Slavey_,Other,sout2959,sout2959_REAL,N,0.6500224216483539,0.9833557549816874,2.066689088315021,1.416666666666667,5,5,11
Dene_Suliné,Other,chip1261,chip1261_REAL,N,0.6071716548713026,0.8976287709224354,1.6071716548713026,1.0,5,4,10
Dogrib,Other,dogr1252,dogr1252_REAL,N,0.9967916319816366,1.9068905956085187,0.9967916319816366,-0.0,5,2,5
Doutai,Other,dout1240,dout1240_REAL,N,0.07833398025139249,1.953152587415111,1.4660557838083375,1.387721803556945,4,3,11
Duna,Other,duna1248,duna1248_REAL,N,0.9321115676166749,1.8820451081368623,1.932111567616675,1.0,4,4,8
Délįne,Other,nort2942,nort2942_REAL,N,0.5032583347756456,1.561250345318686,2.3921472236645345,1.8888888888888888,5,6,14
Edopi,Other,edop1238,edop1238_REAL,N,0.46605578380833745,2.229871195093384,1.6399688272865982,1.1739130434782608,5,4,11
Eipo,Other,eipo1242,eipo1242_REAL,N,1.7266683312931423,3.567040216926579,2.2049292008583596,0.4782608695652174,13,5,18
Ekari,Other,ekar1243,ekar1243_REAL,N,0.0,1.3787834934861753,1.0,1.0,3,2,6
Elamite,Other,elam1244,elam1244_REAL,N,0.0,0.9940302114769565,1.0,1.0,2,2,4
